accession,year,veins_to_blade,distal_lobing,proximal_lobing,ln_area,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
16113003,2018,0.0647842980030541,0.498607752141419,0.957178136320415,3.63214601765154,0.434090649765324,-2.50026367253161,1.37836880840271,-0.0498808659503878,0.765533609923634,-0.291236335995278,0.708701787772768,1.22448031969896,-1.68238006630183,0.710661529342362,0.264756158194924,-0.348538394876893,0.208578800097165,-0.450013203122819,0.137795965521146,1.29650090206465,-1.35252412741763,0.216916171235304,1.07653967524739,1.2377944987341,-0.810657574040172,0.0543882742333179,0.240910547026676,0.684433913397692,0.463606603663335,0.197418155335946,-1.09354559896288,0.298858825572912,-0.588623481058761,-0.734593929063201,-1.07977757909897,-0.0938776570930343,-1.24696269154988,0.00257079654033769,0.12226796659072,-0.489951132803192,-0.595093068696563,0.0518645192885983,-1.81427588934007,-1.08339903183922,9.78384040450919e-13,-1.43662859386495e-12
16113003,2018,0.0828730305642056,0.924438842045346,0.797328139541758,3.51667363958316,1.63420848893721,-2.240742898779,-0.699470770038466,1.57672685123319,-0.336804684173991,-0.21500307849389,1.69194990280722,0.810632549435282,-0.692614133105666,0.710249634346963,-1.42633643322924,0.822748927514952,0.723332936863082,-1.70754145908959,0.629640786998729,0.48918029860577,-0.470474677297775,0.00701562230043606,0.499069054896264,1.13895400904448,0.0952476724375716,1.34730482575001,0.663942300473612,0.109823621172531,0.128478625499529,-1.64244686196835,1.72772495506246,-2.01059297914683,-0.206723732014087,1.53218766222408,0.221275809116129,1.06933599462098,1.22572788038692,1.58817164312438,-0.0833169894346467,-0.952290279018931,1.30731551793241,0.673345652488099,1.1524314871485,-0.621656690636539,2.97778468549836e-12,6.13731288012787e-13
16113004,2018,0.0678415434430585,0.425817439328387,0.98009771476891,3.04334054445353,-0.153954366995778,0.493780252320349,1.69767307687073,-0.0492024981381227,-0.0918053580949642,1.11429965426114,-0.227649128245194,0.50933060748408,-0.480141288408642,-0.087993177730323,0.212110485360236,-0.534769823298401,-0.481457253332552,-0.289902915154891,0.497838515879187,0.533812856945039,-1.3410618797194,-1.00024288532198,-0.59992517431517,0.275060572540337,-0.355778264581988,0.752120501672473,-1.17306353164857,0.787857903116915,-0.848824090075663,-0.607244107161335,-1.55412228673904,-0.588429280125937,-0.250017439245742,0.480892694446088,-0.0733139757494005,-1.05470827243842,0.286444841413722,0.00658344983360061,-1.45810747243598,0.167116276828228,1.09538561786849,0.146541342275787,0.79896397827129,-1.01426366383833,-6.48259224078629e-13,-1.26121335597418e-13
16113004,2018,0.0656668412832276,0.269854553596524,0.867345404315104,3.43930501198795,-0.764179686290165,0.652925725973747,1.69177241993262,0.39869873237371,0.087431738915631,0.543711825733743,0.0733469990043511,0.00437190340064308,0.284321293219438,0.147576421144333,-0.010415692692631,-0.687242043309719,0.704937539635018,0.102864860182441,0.610684120834553,0.950290867195101,-0.88918537858514,-0.263759399392029,-0.256926933664348,0.47274513188791,0.439324545114161,0.684154022090531,-0.0476998321655605,-0.184289694361557,0.393106324263479,-1.25624373617566,-1.97119940216533,-0.17892280022557,-0.432569330546064,-1.32917450578033,-0.380163110248688,-0.493530670843849,-0.590270535990883,0.0379320937933691,-0.590069423289002,-0.816636785299784,-0.890438648399969,-1.52620623549325,0.405080873280197,-0.607601639254735,7.21867010611277e-13,4.9382720135327e-13
16113004,2018,0.0667588060864469,0.273454851179777,0.464579173071958,3.68153660786858,-0.986263813264494,0.218090311953561,-0.251814458845337,0.255228575355548,-2.08071945591043,0.330521411883143,0.793114431655092,0.0889319712132745,0.361423291171677,-0.894762187399718,1.56390450860626,0.828628741948349,1.32955806957093,0.0751356753246135,-0.0222425951789124,-0.182964078942077,-0.10182789984139,-0.11553904337176,-1.82743962922554,0.438854457699558,-0.412002141238479,0.0142190772994427,-0.874003651690185,-0.184929112680089,0.35043559876741,-0.267367279237427,-0.397744663888726,-1.59799428894099,0.00728445025041914,-0.344371765440355,-0.0622865891556044,-0.318453007316274,0.591476479417666,-0.556752739285281,-0.43206686262862,-0.18458011398135,0.627875525692755,0.960138037706345,-0.957081469032627,-1.07561717061724,-1.31961108706946e-12,-1.82609483090346e-12
16113005,2018,0.0720792177535218,0.946600634978639,1.01091831712203,3.17369930775443,1.67569408926005,-2.10955507766367,0.410149572271013,1.34681911085731,-0.857199666239039,0.156677268653041,0.766150793504126,2.4385836206703,0.0115832175844147,-0.169657257165094,-1.73079734065067,-1.7328041260428,-0.533333460103851,0.0745409664897902,-0.456939970761484,0.468057241369927,-0.551255121631272,1.0326345936399,2.15731212481435,-0.734983118511658,-0.836375278972446,-0.411766693815875,-0.0143724099973289,-0.580126877409649,-0.925707962098118,-0.256246800685225,-0.291769921064407,-1.28283476432671,-0.911770849073407,1.74032425484266,-1.0933781193381,0.57273278845132,1.08360659430256,-1.80632160857646,-0.269895108349888,0.853333166291993,0.407548642042557,0.0543493400544447,0.502878979190952,-0.402972600479826,-3.73412412102425e-12,1.59872115546023e-13
16113005,2018,0.0937301258029869,0.939792160507236,0.984449511563431,3.13698296733925,1.58266675869062,-2.15488140262223,0.973380186984827,1.03021477546069,-1.09457157704363,-0.25442156498041,-0.13559697618702,3.36090233902705,-1.42635000345817,-0.210452255011689,-1.732121848593,-1.79536073893149,1.09517211732499,2.09990219639768,1.47957009010421,1.48638634544276,0.281511559472931,1.72209190321913,0.353561616551096,-0.402783542793536,-1.08199299273153,0.404947753075648,0.0941503494614093,-4.59837683845636,1.94845432214862,-2.72690533629456,5.77532502526141,0.904791528435672,-0.137131838334641,-0.156149236406446,-2.00951475894997,-3.13118438568519,1.01181116674652,-2.36562740691497,-3.69961000488704,-0.0723677592494708,0.0229387248935728,-1.03487807014643,-1.73733763993745,-1.20134761481069,5.19584375524573e-13,2.90611978925881e-12
16113005,2018,0.0711809075620585,0.937527024102561,0.955849793262673,3.24481644014479,1.62252722568164,-2.06590708321357,0.729974461392204,1.32168455343548,-0.536587675374131,-0.687548507429578,0.360788425609378,2.09319260878543,-0.0970845837720961,0.649270807387256,-0.947446055291722,-0.827049468134779,-0.330643943569778,0.220587804270633,-0.0238992509771114,1.53661634169666,-0.0534277191229638,0.867587481977417,0.711213720418778,0.0822311477853903,-1.96650731396229,-0.532080794950473,0.141382005065847,-0.46249788684024,0.377666243005497,0.326510337238405,-1.67065111202135,-0.527427087703518,-0.978508534445354,1.08089098418843,-0.456565816025553,0.538553399830994,-0.366719759523616,-0.433242332160556,-0.171835389055022,-1.11029430330731,-0.312347342134762,1.34704777151086,-1.02375407629193,-0.841075035867294,-1.25011112572793e-13,1.15107923193136e-12
16113006,2018,0.0688555224029633,0.307304348326669,0.473830689867299,3.67038985890165,-0.880611010482639,0.360028461889403,-0.487670417012253,0.797993956639414,-1.4250907427433,0.826100749824183,0.183401948227927,-0.680659967933144,0.717366674699846,-1.25328551932567,0.340740795917166,0.515440244599245,1.70601627949642,-0.281220445123684,-0.421899218721979,0.203611692437656,-0.457796400279632,0.375141446193557,0.142790837297129,1.50097570093643,-1.57160538111013,0.0249487737744542,-0.453711399506199,-1.25156067728706,-0.276789388979253,-0.7391228977462,0.502910766412731,-0.246943728533113,0.246209856654343,0.541639318978101,-0.684652363898872,0.585604832567934,0.367574859881483,-0.798002590026609,-1.61397867919003,0.286935543296523,-0.243699132453018,-1.24087459372653,1.52046565436014,-0.422498891555219,-3.22297744048683e-13,-1.83675297193986e-12
16113006,2018,0.0794000822604172,0.504116775612791,0.868870787279717,3.1505607638285,0.120179582978063,-0.61755206874436,1.54145665657212,0.641470727522256,0.215256131020716,0.182434524209575,-0.435751790565319,-0.0685304336193785,0.567536947938059,0.0160312158853217,1.13249685450893,-0.358874669670504,-0.90327858402788,0.872025342793091,0.968596458223753,1.08103515118576,1.13123825015062,0.544991072974429,-1.19743484388244,0.63822279986255,0.599261998516308,0.262636007598183,0.898062278240296,-0.847935777892181,2.24775202922404,-0.875388305720858,-1.27969220775962,-0.657072008535852,-1.02835814967295,2.18201512591785,0.194237460884246,0.497654278263655,1.21491429065892,-0.405379056941867,0.866885340354955,-1.42394130015487,-0.205299731229954,0.553896573628452,0.534100406359504,-0.406151573959762,1.70241598596022e-12,-3.5420555377641e-12
16113006,2018,0.0674136767679322,0.404117531447408,0.806851693676357,3.82264138830229,-0.290746110353013,-0.723687891711642,2.00223794473103,0.239265277417582,-1.51161240845007,-0.552403300545304,-0.00542063803749437,1.29767572917091,1.48422658284228,-1.4166728370276,1.38959132606551,0.906887261008529,-0.741973347374232,1.13108736876834,0.956121524490075,1.3255433887373,0.411785508447567,-1.44239704053767,0.742138662907741,-1.10971652384472,-1.64276592880437,-0.0075557669690836,-0.507453618906298,-0.609916934745974,-0.899165169798661,-0.645664624522024,-0.479882768613345,-0.342582202583307,0.318485144220248,0.483463723851461,-0.422197285488243,-1.74567066650484,0.503116025285994,0.219059313868446,0.538275014794663,-0.793765303181542,-0.412655131346371,0.21470643183243,-0.883517374624606,-1.16086908627547,-1.08801856413265e-14,2.57216470345156e-12
16113007,2018,0.0769905788239949,0.37539806803625,0.929908659988814,3.0148454518092,-0.120569836861316,-1.4492281490182,1.42566644683534,-0.725034974204259,0.630256124825538,1.36197617700149,0.306136191216,-0.726542938612119,0.416660097832199,-0.128153818631799,-0.99366334358193,0.136567484433902,-0.548902712796959,-0.801680835800739,0.204681312895927,1.54474345688302,0.242545751443178,0.863782641766045,-0.486890908368637,0.178327250909006,-0.86774754170155,1.08707429654124,-0.417906232696415,-0.629324476228817,0.540212786839614,-0.910072732589932,0.589797520058993,-1.44163121513923,-0.862046219866225,-0.342502719141711,-1.83093997876009,-0.274790087081063,0.519295230810989,-1.11845081315619,-0.950199985144389,1.07383961816556,-0.202547453168748,-1.17211823731238,-0.180199087589784,-0.536762382825579,-5.64326363416967e-13,-4.29700719450921e-12
16113007,2018,0.0676172248836339,0.337636784208781,0.942822963938342,3.42535384465152,-0.375906177180411,0.715044641158518,1.95421755095755,-1.03164622947411,0.242437404536116,-0.296951664917975,-0.222181200803711,-0.431954966005499,1.20442506663831,0.607725537849631,-0.374180959725084,0.0870723687109506,1.35091961567165,-0.987529858323207,1.86430574440595,0.0266147958614727,0.624337683869569,-0.232724328069756,-0.658439618853453,0.749646575269274,0.38085153186017,1.41382141014552,-0.760647065742521,-0.903580887542794,-0.552602293993874,-0.676823074484192,0.0581957627749629,-0.681754987579992,-1.47887384338632,0.137926087261256,-0.154767568155292,0.374307037033824,-0.611769413462631,-0.0940055766722909,0.342106583652665,-1.04013290873835,0.112734564523341,0.313482090698834,2.10598640118041,-0.495157171495839,4.06230604710345e-13,1.20792265079217e-13
16113007,2018,0.0649263785751684,0.262632447630701,0.97935002050137,3.20833429434514,-0.525932477953677,-0.570296422490517,1.94782952816709,-0.642178827692559,0.961419618072215,-0.120066329142183,1.18218707029671,0.648188616650593,0.205227900658636,-0.614645945095542,0.873792113824417,-0.0304598169836633,-0.488737264748114,0.236601015013787,0.93615688182683,-0.147621098542798,0.841087709771785,0.339178415684865,-0.472241081702257,1.05942179061686,-1.00983326366291,1.06084245285797,-1.68083032453185,0.572412666824817,-1.73337414059719,-0.583584258326263,0.328353599821907,-1.01448064139995,0.520660003814215,0.258929649927657,-0.515480196177728,0.218718167728723,-0.35353242868771,0.145562423660786,-0.0738308480442647,1.9911887726872,0.184425419140991,-2.2774478232269,0.576987637912462,-1.12879439770467,1.92751370420297e-12,2.0934365352332e-12
16113008,2018,0.0653537804721271,0.339599889849801,0.987042375423355,2.56515478619024,-0.434756438655785,-0.368950343193243,2.2849685149742,0.840054351406864,0.370277150340552,0.365537299936563,-1.54342696160735,0.380152056558975,0.576748478825108,0.160647980340295,-0.257375568030705,-0.561044053080208,-0.405945672064889,1.25103936527919,-0.246287586566313,-0.474120700202767,-0.446950293932934,0.0935300699009299,-0.748728061356705,0.60198687547664,0.146596553025638,-1.33579209642427,0.0731441864141546,-1.05594118219257,-0.192290787083083,0.562741881214486,-0.961815684776613,-0.441198036310053,-2.04478579463559,-0.28694173075235,0.419459437008963,-0.610151205218894,0.435741859005168,0.184421266662906,-1.02047575917298,0.139111660307596,-0.156650185587841,-0.77644034512803,0.130550904317839,-0.882084582377932,-7.74047492768659e-13,1.21502807814977e-12
16113008,2018,0.0681056349937755,0.525301227894966,0.964276534724766,2.71219284226349,0.187302117998027,-0.0559893334866807,1.39063883209289,0.302831393279433,0.165873835117604,0.733025710539796,-0.453030062913211,0.0572252389034407,0.542226221888147,-0.363475071222071,0.60510541747687,0.485267682673934,-1.99157966468651,-0.170712955762124,-0.163336684574023,0.162739651243382,-0.246931229056886,-0.426753143904722,0.470047844820432,-1.39468026399983,-1.75090977663381,-0.0600376062430861,-0.678474388824849,-0.60209742139899,-0.24314938187602,0.211345734816721,0.549430201181338,-1.94136734174211,-1.02136186856066,-0.0317781711834096,-1.51091710981657,0.69936436778907,-0.436344676923163,1.35582189993091,-0.203589910706986,0.627338183680759,0.419146844417449,-1.94206084398033,1.22251583260148,-0.50554947456408,6.7390537594747e-13,1.21858079182857e-12
16113008,2018,0.087655124136613,0.250022455728799,0.95204162923967,2.64388401765638,-0.86506524335326,0.864637924783067,3.26137186037352,1.40921284225294,-0.734215338490813,-0.435847454154682,-1.08450171003872,0.931080025704491,0.283344619005321,1.03953656008418,-1.48193000582432,-0.746184383856463,-0.451882970091949,0.562838090302532,0.589289704908935,0.662452512797649,-0.176618276100328,-0.581625264138149,-0.255809395406226,0.223487688653329,0.764284773473136,-0.84239831361584,0.190844700144398,1.19597399359905,1.06024590055253,0.404513022973065,0.0280978886015299,-1.47955399583707,-1.91422063316404,0.227057248555648,-0.188318539149332,0.401244919243131,-2.17216509899266,0.278096354315072,-0.325450747807764,0.0172526944561083,1.49802829080271,-2.37962239026544,1.7986575680051,-0.571311533073854,9.05941988094128e-14,-2.91322521661641e-13
16113009,2018,0.0641609015659862,0.150269482480456,0.565073982595877,3.66553080318379,-1.39026996134508,-0.214248547879763,0.733575026631588,0.623209178850558,-0.974886952949066,-0.435396214608805,-0.429169612630491,-1.60165660760511,1.97912229024542,-2.19246417690016,-2.4867936514565,0.836669623273631,1.72208147164961,-0.864820138733203,1.69347101934885,-0.946319242989994,-1.02139199513228,-0.486707540692487,0.891120438186367,-1.14536024534566,0.33318159958905,-0.583291581765424,0.618032792756787,-0.37849562828198,0.385645311149451,0.326450520697631,-1.60393000033945,0.270049759150127,0.776532793873421,-0.265178786146577,0.18921053372673,-0.410091163544379,0.0654613531614811,-0.221882452574596,-0.793671169960094,0.957872185192928,0.494602431916276,0.0898353892619267,0.367800760463365,-0.795156259691091,3.8791192480403e-13,1.33937305690779e-12
16113009,2018,0.0635812589764867,0.194712930132788,0.782783867079492,3.7059313960576,-1.00248631046642,-0.381226649210231,1.42487717571929,0.770076811543381,0.440795883517213,-0.786946911589521,0.850153017720716,-0.516627462000171,0.624494821582971,-0.695594645994841,0.350123498185743,0.275019422320737,1.30032796265584,-0.769776075911128,-0.325713060635245,-0.659405603078772,0.0106355679984971,-0.829033910868088,-0.355221547818739,-1.15507777034437,-0.457831886677781,0.0993804224311826,0.27697594297671,-0.402860530550334,-0.21475341612883,2.13088179451539,-0.66598470601597,1.00160633096791,0.886169647582144,0.625673939847529,-1.28490605732555,-0.457398495379486,0.42594688119058,0.154548936035926,-0.912680283507504,0.134109858481754,1.48112734116543,-0.161417566187415,5.17540221616517,-0.431862924991907,2.35256258918071e-12,-2.06057393370429e-13
16113009,2018,0.0574961279785948,0.1139649692616,0.490606801762594,3.29015079538352,-1.60799572486054,1.15088662410721,-0.936372205845335,0.502971983984876,-0.80121815595115,0.378327201536822,0.800018279975271,3.81257558031709,1.54262788155231,-2.74643354379864,-0.272748635552127,-0.0204848592293878,2.56123561451382,1.68927921129916,0.286440377472257,0.660395168670865,-2.18429965819966,1.6214183003966,-0.0572181843297719,1.92457850595548,2.85044343885313,-0.367089956762891,0.687504775806677,-0.0835926078617601,-1.04902217532335,-0.297830389997455,0.760917031490777,0.673508167080633,0.876961756716095,-0.524455439046546,-0.283109444723969,2.41023114476453,0.768529010812534,-0.856360307444371,-0.539694164084903,-1.29671047611262,-0.922157798363795,-1.08646576723024,-0.0273866718066926,-0.648958963237841,4.37422320587189e-12,-1.22213350550737e-12
16113010,2018,0.0806017019537781,0.118503508279285,0.305207795913688,3.63045466182838,-1.50518971480959,-1.52468463527763,-2.82598443277196,0.323321495584076,-0.256801877065712,1.74202727510902,-0.745712100719575,1.09317075669178,2.34458279785967,-1.0014187516083,-1.84924289966291,1.18082162044155,2.16329308980404,0.723495064285784,-0.439781357780035,0.718983097925117,0.845893802633352,0.298204762919472,-0.210041580254294,-1.11591432130199,-0.0509722277012653,0.699730964573593,0.542456598991933,-0.521957494424562,0.724100677377784,-0.369544296421686,-0.726396070690995,-0.498170053836494,0.153809207856282,-0.727533361458717,-0.585919754239342,0.58786749812251,1.01201756360536,-1.59589246571264,-0.440244828179237,-0.193790055112903,0.00413509523559129,1.89386356170472,-0.193091214862314,-0.822547895721437,-1.89182003396127e-13,-2.45137243837235e-13
16113010,2018,0.0999743673118606,0.0823542189366179,0.345914600288084,3.31789518087923,-1.69406307256803,0.174645474978155,-1.88866500596377,0.887693710984552,-0.970078120931609,2.25171656923585,-1.51156690892495,2.55043220764105,2.46888937816196,-0.394179073589619,-1.11927116774562,1.6202525853359,1.95304719416802,-0.734635907784678,-2.57751624433917,1.04253088859884,-1.92139803871667,1.30866183471056,-0.292640620851079,0.449320754962827,1.57883741217704,0.49275575515902,0.261320363244906,-0.614301011021006,1.18098531740937,0.075150924358124,3.37968011131495,-1.74943456426368,1.29853921808826,-1.67695439993974,0.0837525932688606,1.27793391403669,1.72503813280635,0.490186949524374,-0.25638943370036,-2.80171464567233,-1.06201104497011,-1.95336490171172,-2.65164476036902,-0.924041589889623,-2.74646971831771e-12,-1.17950094136177e-12
16113010,2018,0.0850592856240411,0.136946593896952,0.230780352341468,3.14782108155904,-1.5884146431265,-0.832566742726584,-1.64663188525771,-1.54141721766487,-4.07708863982492,-0.467283591025619,-1.56426110746037,0.0613369274353674,1.18505643457794,1.44989339428807,-0.0727548261235642,-1.37767124259677,1.1181383949686,0.268525933548267,0.957175903448324,1.29558787943811,1.9142604516193,1.59487396783607,2.03597374299042,-1.13668492856425,-1.48199909137218,-0.157644952437692,-0.167365280656879,-1.59766855213598,0.905246112761796,1.90400299863718,-1.37604723515588,-0.37996603498417,0.480469589383617,-0.0156481171966124,0.820479086200455,-0.212780221211742,0.693173042594704,0.594927989326089,0.242886682550367,-2.24575596728881,0.716502833558659,-0.421177488515998,-0.762155445941166,-1.11141227273105,1.75504055732745e-12,3.83693077310454e-12
