,V1
379,-537.863614297235
380,-510.986284513714
381,-542.129092206898
382,-584.867698785329
383,-318.564143793731
384,-351.177706929025
385,-319.490781286141
386,-121.577830532258
387,-143.689884406262
388,-143.718033842886
389,-445.994183463871
390,-447.910507941574
391,-480.671568879622
392,424.674430407071
393,1001.70680532679
394,846.24798868788
395,952.722264172881
396,808.002506569436
397,536.564342789161
398,437.838666566758
399,-59.1156736414349
400,465.288781533741
401,424.718064772316
402,398.997857060026
403,384.792901194258
404,496.900323955788
405,498.753598940609
406,480.593542388141
407,153.811620950932
408,166.945544886702
409,134.900574145429
410,-77.4028336983973
411,-51.970424389763
412,-88.206089184829
413,1024.7807903793
414,239.456613555919
415,82.9034097629412
416,-220.306127970089
417,-874.079371182056
418,-902.578790995709
419,-1125.55260472057
420,-1612.7473813847
421,-490.692274974727
422,-467.242833481205
423,-489.383367770579
424,-530.559934918064
425,-298.016390484065
426,-344.990149660048
427,-303.428120954889
428,-138.050769638269
429,-168.957112186019
430,-164.589460309944
431,-355.670816427454
432,-367.204191472001
433,-392.173301559996
434,448.153427347722
435,967.945684181426
436,884.364059177738
437,939.970511563954
438,852.473229150545
439,73.2618025660753
440,390.278495246864
441,-45.4884853970574
442,504.771860719015
443,467.347315016623
444,434.380549632357
445,420.925407105927
446,534.575885812814
447,536.973243294423
448,512.049889965763
449,207.394316406929
450,228.151067303219
451,196.81489151508
452,-223.478092474841
453,-173.87542186732
454,-228.860703516062
455,978.963044746579
456,190.372916805476
457,105.987094026968
458,-140.642475617555
459,-969.842050777482
460,-353.839369004183
461,-1257.38611270307
462,-1970.78325639066
463,-456.932936482947
464,-453.064983288665
465,-483.586026879999
466,-527.849468919202
467,-224.528167659194
468,-251.623719636594
469,-223.706948482388
470,-181.898722551168
471,-211.706967944364
472,-206.201796012311
473,-360.595964864804
474,-365.143715591282
475,-406.075971992994
476,448.107407791897
477,887.387114096535
478,569.899860012324
479,838.290909411878
480,724.892594609983
481,508.560153049245
482,408.630325496892
483,-32.8529741628236
484,527.314475226374
485,497.225485678608
486,456.805515156552
487,448.038527922359
488,562.694190495983
489,559.394792912785
490,532.641749509404
491,234.163543791521
492,261.662861563237
493,199.159586284146
494,-162.243355099508
495,-110.610214651564
496,-174.464996346559
497,916.796298825826
498,261.704598180751
499,135.150748533203
500,-217.313087882033
501,-961.25000125987
502,-951.092258753113
503,-1091.347444084
504,-1924.4310160041
505,-388.237837321093
506,-361.894617914932
507,-387.216209975114
508,-457.761034088441
509,-165.327832044366
510,-197.299465690973
511,-156.84644519257
512,12.9603037148024
513,-13.3369414689472
514,-13.7751407461283
515,-420.590678954805
516,-420.798975551671
517,-461.876243245375
518,111.143173074675
519,863.927803334042
520,856.646725690991
521,1041.73149551589
522,1008.6673748285
523,44.8377180261787
524,90.7845511014136
525,-585.737723092073
526,414.31610096546
527,378.618401866568
528,322.750305886037
529,322.14633698104
530,540.24343930164
531,521.624554942086
532,511.188520235191
533,166.238321767298
534,185.632796811532
535,149.270430006365
536,-388.073253887321
537,-343.504986049392
538,-388.024163564274
539,1094.56421739196
540,594.086394779529
541,434.989459699566
542,97.8476535759589
543,-865.804789552646
544,-327.461609417846
545,-1413.68941454743
546,-2006.95871719132
547,-370.387220866182
548,-343.652477951854
549,-379.109031442275
550,-440.342844789928
551,-128.174851278184
552,-168.233026822409
553,-124.619753415179
554,21.3142841878594
555,-4.94557268005452
556,4.07958916014727
557,-422.854554721204
558,-424.694738151059
559,-462.400452876846
560,195.292925160258
561,850.20202837999
562,731.324563931526
563,1056.00225498891
564,1090.04681192039
565,-109.446532822725
566,102.522558472915
567,-671.923958384098
568,367.99494824613
569,333.228754411698
570,296.592696769508
571,295.739676774649
572,494.832137977968
573,479.794954394087
574,475.177910411751
575,156.471359318379
576,175.442938192875
577,138.168170686234
578,-384.504971071302
579,-323.300838101549
580,-383.717859317346
581,1041.0719331787
582,685.301434271601
583,432.737160281294
584,150.034504450761
585,-850.830497123585
586,-128.067989504511
587,-1394.31074726881
588,-2057.85567697853
589,-357.165492525263
590,-333.395785385063
591,-364.842890236293
592,-426.147739647412
593,-147.700552550499
594,-171.176033764277
595,-140.604004216247
596,30.703284868559
597,-4.40880989263869
598,-2.79552204647212
599,-421.940086207804
600,-420.198548021728
601,-456.16981799435
602,194.160918291225
603,936.739522834608
604,294.105760508723
605,1153.14211627344
606,1161.06491575963
607,-80.7971250576779
608,85.0466870999684
609,-527.620798090437
610,380.208875821512
611,347.651355345128
612,310.08456859486
613,309.925880679798
614,505.3003742759
615,492.587756055218
616,484.363722959361
617,127.922665413133
618,150.096035998942
619,108.778056890067
620,-353.931434879632
621,-314.4801664158
622,-350.701781306355
623,1163.90634331747
624,816.61936640698
625,391.273431063256
626,-120.985663957406
627,-992.673257095967
628,-159.319821245651
629,-1424.667079573
630,-1871.95922834782
631,-514.057058696099
632,-503.155942654012
633,-537.250322359529
634,-586.041734515999
635,-251.987116645901
636,-279.348945740434
637,-255.680807405924
638,-50.3761037879546
639,-74.1072519889145
640,-76.7518448106226
641,-385.888091125034
642,-396.21924172425
643,-432.046610866805
644,437.547432121478
645,770.173244249637
646,751.717347305557
647,858.928226585673
648,703.045752549632
649,476.763738273333
650,411.706469919262
651,-66.9711386831049
652,569.479207619734
653,534.601182542836
654,510.560169599825
655,499.132025188578
656,592.778134734579
657,591.055370603146
658,572.368659134169
659,124.778233804807
660,156.70838745156
661,113.625541679835
662,-204.677941308899
663,-173.766657614993
664,-221.617405797132
665,920.460190565316
666,234.94911461936
667,117.442295742349
668,-167.542900548307
669,-865.818325845019
670,-920.419390097298
671,-1144.01589508183
672,-1840.07999699261
673,-470.059101500643
674,-481.585145234431
675,-538.152637736841
676,-575.082876511581
677,-380.04223301307
678,-407.762796781876
679,-402.709197028133
680,21.2784550635789
681,-23.7560187168565
682,-21.6963968192549
683,-372.486167994601
684,-384.632058020865
685,-432.179928007533
686,488.930591719386
687,847.474984586565
688,807.246295233866
689,881.632024783024
690,690.37476312802
691,479.366056220595
692,347.453405092672
693,-73.6120184620135
694,576.600461886604
695,534.044509371476
696,509.555701840568
697,545.676041832639
698,524.22215526119
699,551.865130255361
700,501.136957168809
701,129.648305124998
702,174.291779490469
703,124.546979479691
704,-228.821554509343
705,-176.172358877367
706,-231.293100786464
707,869.885964256929
708,233.618056766779
709,162.190331107103
710,-190.184362692657
711,-786.098031042773
712,-824.732631145674
713,-1169.03882878526
714,-1830.94150600306
715,-504.378247683915
716,-484.172649931926
717,-517.98415769455
718,-570.83730284132
719,-270.390667216094
720,-312.414367522058
721,-278.816958230039
722,-83.551912807722
723,-111.251828611345
724,-114.643895969678
725,-405.656611676133
726,-415.518651673495
727,-452.0576731188
728,481.508014845371
729,879.174043061613
730,789.656232770842
731,832.121286068187
732,741.224803521281
733,482.298466968819
734,401.648300683371
735,-85.9562229424051
736,537.227147055629
737,505.957226864384
738,484.271729605651
739,471.917351449333
740,563.859969196678
741,562.813663445515
742,539.13930612365
743,134.615093758771
744,153.316239397814
745,118.916572245807
746,-168.188673678963
747,-126.493404632454
748,-177.187443843542
749,913.314012936409
750,233.315941855143
751,127.161059064013
752,-134.538122905176
753,-789.11709257168
754,-864.194261382674
755,-1208.37396882113
756,-1877.73234516317
757,-326.556997221737
758,-314.65525474005
759,-353.634925521643
760,-410.004392249242
761,-122.490019995209
762,-152.798132476055
763,-115.735492654506
764,28.3737061401966
765,0.604953988546337
766,5.24548524706306
767,-414.06506198471
768,-413.464547753637
769,-458.132443409908
770,188.666298490294
771,886.463795121134
772,304.292691164795
773,1110.7698664941
774,1097.25829629495
775,-84.2911063552705
776,133.478903497491
777,-589.325622076606
778,371.723471793407
779,340.242715784784
780,297.135452983717
781,302.786302938811
782,549.643625530357
783,527.14094029459
784,528.379186456461
785,117.07486675956
786,149.22173963335
787,103.290576388914
788,-356.470183969886
789,-314.141477232453
790,-354.080952198458
791,1157.35500249953
792,854.622919900327
793,354.835424023207
794,-58.8096567911171
795,-1011.20555838336
796,-239.429137390582
797,-1302.71333021136
798,-2016.60192880981
799,-426.897666593496
800,-416.009144374685
801,-445.934781633668
802,-508.835138729592
803,-175.330687399329
804,-213.365801127423
805,-177.5989967567
806,-11.5693877252619
807,-38.416605142099
808,-40.3739090896444
809,-473.94089700953
810,-473.26673105354
811,-531.739891632731
812,309.21362382893
813,973.481116446428
814,791.010895147338
815,975.838771884196
816,959.93260340624
817,41.6482419641244
818,258.372025512717
819,-376.21763992227
820,450.691895094307
821,419.908659376939
822,405.367194469939
823,401.584826645005
824,504.548796787545
825,492.535898978112
826,479.734301089346
827,158.337723515735
828,177.473074199148
829,129.991338644735
830,-285.535263739295
831,-226.021072199323
832,-292.166983159684
833,1034.56716353677
834,480.558266704549
835,361.405125650587
836,37.0986697238272
837,-840.786403160386
838,-406.53961941769
839,-1398.62782436682
840,-2084.12576837337
841,-482.665452180364
842,-477.782055731681
843,-511.067803291805
844,-571.424724378329
845,-185.045589137773
846,-220.773034922238
847,-184.996605815192
848,31.3766171115487
849,2.74975910494444
850,10.7894258930691
851,-450.584805943543
852,-455.460038505128
853,-487.104380770531
854,327.535376357941
855,1002.21613154578
856,716.919054044254
857,1118.20939102382
858,1126.21185633175
859,-50.351692343013
860,60.5781011819506
861,-319.329529575462
862,454.616176176157
863,408.566561177613
864,381.479059877019
865,381.323946022181
866,530.827691949638
867,526.764998148317
868,511.767611606525
869,63.614656879885
870,77.8362421533484
871,39.736491184865
872,-285.472720220639
873,-242.59978527928
874,-290.331625008031
875,1017.38607942263
876,542.614814909331
877,306.805740838893
878,-92.4272965922791
879,-734.100340369552
880,-273.325690246292
881,-1410.2995785574
882,-1914.78303407291
883,-423.175276618933
884,-405.492905826726
885,-449.53091664769
886,-505.389716406426
887,-177.302178740303
888,-208.45959042723
889,-176.797150628897
890,-98.3228181397384
891,-131.737770818395
892,-128.024792305994
893,-436.834486139176
894,-443.042434189408
895,-485.426977054958
896,317.263683775836
897,1006.70986812374
898,900.496112774968
899,973.208110253371
900,892.838984227769
901,-99.8061092634264
902,261.671569711605
903,-182.845205659989
904,477.490183697121
905,433.808894934047
906,396.14570542793
907,400.640800043042
908,530.776697037007
909,528.786523868964
910,509.569455965441
911,149.462494993942
912,189.857096433066
913,138.769635979454
914,-364.116654023101
915,-313.088608641419
916,-367.770217463571
917,1095.50341680445
918,447.883589162465
919,295.571153727655
920,-32.2200333958977
921,-1060.14794646565
922,-259.979877034086
923,-1182.52306486267
924,-2014.4192461882
925,-375.140788585017
926,-352.006732550341
927,-402.91480727952
928,-465.755912054786
929,-151.251975944667
930,-186.839418634551
931,-148.504579546147
932,-53.8108051677155
933,-86.200975128361
934,-75.2403212106427
935,-457.076790505082
936,-452.499870825021
937,-502.974876972648
938,200.162372745683
939,981.492604392988
940,939.578664583301
941,1149.47204189661
942,1060.8196707014
943,-80.7518689840268
944,129.154770870902
945,-669.71040180236
946,335.86672327318
947,291.466870707086
948,253.170988915818
949,250.338397447498
950,449.789202776301
951,427.243801083339
952,418.049042955692
953,159.301996306947
954,180.134318480486
955,133.811096094374
956,-353.878680720631
957,-310.381535997862
958,-353.680578599539
959,1080.13496376026
960,691.042232691442
961,524.74542056326
962,123.728638584812
963,-803.649297905116
964,-264.300434574307
965,-1315.99120271311
966,-1916.94196312993
967,-399.344807073001
968,-388.453479669375
969,-423.064265886935
970,-487.995162955794
971,-193.465866479371
972,-220.315249902391
973,-191.129176619182
974,-63.5262113750955
975,-87.2740459867164
976,-83.8020999710586
977,-453.238569878007
978,-451.479400619542
979,-488.708768393719
980,234.232051367954
981,935.946482257589
982,912.864568019711
983,1097.99389900513
984,1102.03142851833
985,-188.399499942046
986,218.85476196445
987,-381.726586380913
988,429.74501595552
989,386.789047030942
990,337.675260133267
991,331.867737108985
992,485.043989508231
993,486.098218053996
994,462.364014915436
995,150.800211651096
996,184.497715171107
997,142.246686959227
998,-279.29740961828
999,-245.028644807289
1000,-274.429319386102
1001,956.448388770774
1002,494.516053117981
1003,393.40253892258
1004,25.4686297077506
1005,-972.048312730195
1006,-135.277016458862
1007,-1379.96396174484
1008,-1980.91884226132
1009,-408.634374433136
1010,-382.278488148067
1011,-421.274026730256
1012,-475.106151385687
1013,-172.923728455149
1014,-207.347095268351
1015,-168.835223838549
1016,43.5064948155459
1017,23.854939126098
1018,20.6894342186317
1019,-475.878706474328
1020,-476.010466234367
1021,-515.445746206619
1022,327.403790009858
1023,846.323198695343
1024,833.859227538852
1025,965.02268255895
1026,1007.35640469651
1027,-93.5944623504061
1028,202.164618191714
1029,-472.852320326598
1030,404.511852295988
1031,373.692911141236
1032,347.030280052715
1033,354.767956729169
1034,520.024690419333
1035,510.792512883645
1036,496.746061828965
1037,126.793347712634
1038,146.840727793288
1039,110.43905669069
1040,-327.764065187567
1041,-294.132074601231
1042,-325.85150450042
1043,1089.32661393762
1044,466.539279892552
1045,375.930790249493
1046,39.016875243778
1047,-739.464941520985
1048,-166.925500715466
1049,-1352.5532152038
1050,-2155.76165514163
1051,-402.589605549524
1052,-382.265130059732
1053,-428.737728774503
1054,-483.673256506583
1055,-133.625833104581
1056,-161.477733886082
1057,-129.049804739666
1058,-35.0455816413438
1059,-63.7626511376146
1060,-53.0182360030063
1061,-453.91476208461
1062,-447.979492863553
1063,-494.182380189776
1064,152.698777825586
1065,887.986159075533
1066,846.701059929439
1067,1016.50472544657
1068,977.692324089146
1069,73.4814686835833
1070,156.360606593949
1071,-442.102925103231
1072,444.996977448137
1073,409.494463368385
1074,374.352575650381
1075,374.551930556034
1076,547.292420104123
1077,539.275222005545
1078,521.403756178421
1079,103.556377582651
1080,139.233229984849
1081,88.2256548379772
1082,-302.755464314938
1083,-260.004047439599
1084,-293.203218900194
1085,1127.73428818682
1086,517.614523361391
1087,380.738987065055
1088,63.0373674717757
1089,-858.521243132813
1090,-470.055659355749
1091,-1381.7701062987
1092,-2065.19803435954
1093,-386.668631914895
1094,-355.495193801986
1095,-381.972085544875
1096,-434.795513060868
1097,-129.979504251011
1098,-164.194247386019
1099,-127.266089959653
1100,103.3653351428
1101,70.9712780302597
1102,90.2490024687969
1103,-454.282666524393
1104,-440.81265637556
1105,-498.991405734215
1106,276.673423904443
1107,809.865039555858
1108,770.186721062578
1109,946.542401402547
1110,1185.48051925108
1111,-133.661126972805
1112,7.53125273245665
1113,-752.745852024535
1114,354.920793999744
1115,329.569253991449
1116,295.152648146603
1117,291.540242613982
1118,487.039423779639
1119,475.432646691464
1120,454.047096091088
1121,101.589157988261
1122,129.599778967395
1123,85.2692575891145
1124,-408.909214186787
1125,-363.644751439145
1126,-404.576976582802
1127,983.407406253261
1128,551.305874377652
1129,420.845752502979
1130,200.889041748059
1131,-473.467731768236
1132,-63.8128072626171
1133,-1409.74078039046
1134,-2036.45611311065
1135,-393.938301794184
1136,-385.507091127767
1137,-408.762327445453
1138,-465.401582311556
1139,-88.8331723211212
1140,-123.565026138947
1141,-78.8852247899386
1142,20.3917008293716
1143,-6.28617761050954
1144,-0.487590200468443
1145,-449.262650645803
1146,-452.294752616815
1147,-481.740538465114
1148,302.908450550895
1149,947.536536535045
1150,394.134902501858
1151,1215.63232393645
1152,1197.24249798075
1153,-275.305785255902
1154,90.4518770062706
1155,-558.028068617062
1156,343.632953461949
1157,316.26253355348
1158,292.473119841958
1159,292.934615739785
1160,480.208637905556
1161,461.026105768555
1162,459.46325926924
1163,80.761496550185
1164,102.511092610753
1165,68.5826127323278
1166,-358.934292606466
1167,-316.217652967956
1168,-359.223775346835
1169,1099.7592838369
1170,678.248583890925
1171,353.835169626841
1172,-58.1438961833399
1173,-868.007150437151
1174,26.3128970448723
1175,-1013.1284603407
1176,-2082.35713395087
1177,-398.411578610689
1178,-394.245328648781
1179,-416.694250886024
1180,-471.10527880249
1181,-121.594878838517
1182,-164.004257415356
1183,-120.832670035999
1184,-69.0276460879688
1185,-92.831310808876
1186,-84.7257328813892
1187,-419.055647766991
1188,-419.81785656951
1189,-454.251773181703
1190,336.627987163791
1191,877.508931052762
1192,613.935733120761
1193,1077.58303393217
1194,1236.40770971561
1195,-191.485388504805
1196,210.953141056482
1197,-534.932937002468
1198,383.471136190747
1199,353.930449499438
1200,322.334070939206
1201,328.435156982058
1202,493.466787523532
1203,457.508453306301
1204,457.891406405014
1205,122.777098347451
1206,154.42610907016
1207,113.40733474061
1208,-278.579832167116
1209,-243.004451048598
1210,-271.745834708796
1211,1011.26413597147
1212,557.81166328284
1213,362.823882280099
1214,-10.6211336262094
1215,-896.830407811152
1216,-8.18149974527632
1217,-1302.54103055913
1218,-2108.04349487265
1219,-307.824810092872
1220,-303.977850271523
1221,-331.984229721637
1222,-369.399012180127
1223,-115.386423763298
1224,-147.048617783195
1225,-105.889369210006
1226,189.511906248923
1227,154.60952544259
1228,167.947770301141
1229,-401.789719030652
1230,-398.052255982046
1231,-432.438764045668
1232,-19.7736823147351
1233,651.053280847571
1234,305.332473815498
1235,1195.96442653075
1236,1094.29766474588
1237,-176.184397047594
1238,55.0893075989814
1239,-704.057224087961
1240,288.532393147863
1241,269.731736319793
1242,238.86630902159
1243,234.170730703001
1244,446.622451969229
1245,421.502692028751
1246,438.005104446118
1247,122.312345893472
1248,141.874136988828
1249,98.2358941761541
1250,-264.970155554837
1251,-226.407478434316
1252,-263.063433652478
1253,951.3616977428
1254,1090.22531370661
1255,371.286467741228
1256,-117.553229410415
1257,-1074.41101635741
1258,82.1880918237465
1259,-1328.81458951235
1260,-1919.69546278738
1261,-334.14188949222
1262,-319.614943833782
1263,-358.6677190681
1264,-414.94527040016
1265,-92.4455507573397
1266,-126.31402110052
1267,-84.5645408018044
1268,22.4397658546961
1269,-12.994232014075
1270,-15.8226080466049
1271,-342.947502934386
1272,-352.300261744984
1273,-385.011529329705
1274,222.450028311725
1275,900.791927032844
1276,82.3904290189172
1277,1017.62730069625
1278,718.331125333233
1279,-273.705049860856
1280,326.088413480877
1281,-176.643870344012
1282,386.86682126913
1283,350.255351640186
1284,325.004131070708
1285,322.234162518317
1286,497.593407411368
1287,473.304015358014
1288,475.358915487263
1289,53.6335868887062
1290,84.1260411522047
1291,38.1770549379852
1292,-244.299313127101
1293,-192.163246447874
1294,-251.459670053596
1295,1195.14913545699
1296,856.968804440787
1297,317.869723817733
1298,-379.234462110771
1299,-1330.52113639604
1300,106.923737075736
1301,-1013.88889143011
1302,-2071.89816895964
1303,-274.70260664943
1304,-263.363982294058
1305,-303.630485229821
1306,-357.959817872
1307,-18.4076786454643
1308,-56.9569002707684
1309,-12.6799977245485
1310,115.405192534279
1311,61.8769166866833
1312,75.6611253539183
1313,-371.534821547586
1314,-365.259913297553
1315,-409.411633373236
1316,55.1186421620908
1317,707.83974898878
1318,170.960954398099
1319,973.274907354523
1320,833.653279156533
1321,-217.865517594093
1322,149.856606611401
1323,-491.874018747764
1324,316.316387199583
1325,287.006630256214
1326,248.414992924742
1327,254.606997454495
1328,513.658508202301
1329,499.298084610622
1330,501.506133105807
1331,81.28159565538
1332,120.315819567656
1333,41.9850972935621
1334,-343.58426707014
1335,-282.361396436343
1336,-332.303754861335
1337,1253.30518714197
1338,1082.82819971863
1339,283.976038286111
1340,-292.970862724138
1341,-1080.23995849995
1342,132.702423809392
1343,-1232.87328368126
1344,-2052.8685719533
1345,-371.9362300245
1346,-349.305720408886
1347,-388.854558153371
1348,-461.870440545232
1349,-201.961414047833
1350,-255.077446284621
1351,-196.587725191959
1352,65.5059439163301
1353,29.6402412741196
1354,32.5726980801478
1355,-349.464179407496
1356,-345.506126479653
1357,-382.817056774589
1358,276.475206107218
1359,1207.1667261408
1360,24.6947749235611
1361,1254.75500187902
1362,871.067472329111
1363,-327.99729804538
1364,263.224169307037
1365,-393.724038593825
1366,351.982277569506
1367,314.34335501885
1368,286.052211091845
1369,280.358548400213
1370,453.019349973162
1371,428.979695594676
1372,426.094776754015
1373,-14.9841394325998
1374,10.8142252692065
1375,-42.3548813977387
1376,-387.854799183659
1377,-338.749894304872
1378,-387.47220524297
1379,1417.69624917982
1380,820.16847430013
1381,261.640845293745
1382,-203.82557183957
1383,-982.729616847309
1384,48.8643787848772
1385,-1242.91031625215
1386,-1499.13296272916
1387,-471.681550045044
1388,-467.707873481042
1389,-494.08940868511
1390,-546.379997525156
1391,-183.243166781611
1392,-245.375059424469
1393,-192.213166238428
1394,75.2379083444081
1395,34.1529587105835
1396,43.4623641470999
1397,-455.091830999875
1398,-469.009656521054
