"accession","year","all_area","veins_to_blade","distal_lobing","proximal_lobing","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42"
"16113006","2018",36.1137305974386,0.0718897604771042,0.405179551795623,0.716517723607791,-0.37479427389204,-0.361266022585397,1.02437195831835,0.48422829725204,0.89376418027105,0.106412547916594,-0.1087601778254,0.0601037822367125,0.508736786981183,-1.22380125615454,0.958610106903415,0.273268150997371,0.102367985702349,0.634133132902728,-0.431121043327172,0.826044603398274,0.327792335087061,0.400004044958172,-0.020567191182691,0.2532617913793,-0.875961796973052,0.00819440101479466,-0.042147469580914,-0.844023459653703,0.280387215586764,-0.705113328409818,-0.354241055462324,-0.469335362829759,-0.376837334520361,1.11878852153913,-0.288811447394476,-0.0914037617222647,0.800599553853925,-0.263428346305603,-0.191745820409554,-0.663981907371036,-0.259538393912964,-0.134192986931376,0.274889937977719,-0.605593947560908,2.47801779096336e-13,-5.95079541199083e-13
"16113006","2019",75.0737272523504,0.0533580084989654,0.339872884819081,0.752587703663512,-0.464626651365799,-0.464343996716769,0.75184655511893,-0.528320473236183,0.263287568372795,-0.372996445274196,0.279848711776435,-0.426926315957132,0.252758379617272,-0.691911860545199,0.807324721569031,-0.109494859681482,0.865500474410302,0.183133071645686,-0.414113812057507,-0.143322056764475,-0.251611869077989,0.789986434869406,-0.670652495701778,0.791539795191885,0.332160890710043,-0.943452603852517,0.495377673739627,-0.94732700461821,0.421175623071401,0.157982950857422,0.709170748490406,-1.1072936678263,-1.18736930453592,-0.271766152535732,0.400379695962214,-0.827502573587178,-0.279890328914436,0.335467005247677,-0.555105914509737,0.420043266370332,0.517828001159277,0.22298670808788,-0.040179373895583,1.59729439164063,7.6916251146031e-13,1.91846538655227e-13
"16113007","2018",25.2857679409074,0.0698447274275991,0.325222433291911,0.950693881476175,-0.373618769689635,-0.466876681088844,1.74391340452802,-0.664879279767647,-0.831271026719738,0.334890665004253,0.362580987154961,-0.20615245402226,0.581000372477124,-0.242777540723517,-0.135765651436984,-0.026533712947621,0.104059149642395,-0.354236111289603,-1.09096310718233,0.441776371618729,0.689789127589075,0.00292238802071616,-0.448205661310194,0.646568488206031,-0.500308753370082,1.09387642893956,-0.922130908063187,-0.287332491309647,-0.660236633708,-0.558415234445552,0.202566902428017,-1.14281298796893,-0.54443714693511,-0.0736132527136872,-0.765835631842335,0.0501743899354463,-0.0821847113363724,-0.389333249854508,-0.169672703516653,0.615345130256834,-0.274450996818647,-1.1563324063217,0.66691835522176,-0.789694151520109,5.27559477584796e-13,-9.79956856402472e-13
"16113007","2019",24.4325283172695,0.0650651826471491,0.310299254722507,0.968730816795872,-0.536310340829787,-0.509574527377439,2.16089812536991,-0.247083013710966,-0.379378336058223,0.422993742428621,0.194475905098063,-0.288568679895367,0.658731545814551,-0.793150580184688,-0.378057907682201,-0.372299638500172,-0.425683967853872,-0.184906693015754,-0.67474972321759,-0.196166450042866,0.966941398440429,-0.724610588550865,0.841482820391391,-0.255494247536371,-0.512612240861943,-0.183316463027848,-0.443352490145424,0.353996741797125,-0.343903398617958,-0.472755926972149,-0.598546234040229,-0.927513588368643,0.511101366233922,0.181306721724099,0.293599472697421,-0.209820229089437,-0.559380138472821,-0.243069883756709,0.416119588919329,-0.616221834574457,-0.102640097070364,-0.045795199181366,0.146345278542246,1.07152462231329,-2.27077615969999e-13,-1.23752859811551e-13
"16113008","2018",14.0442254426319,0.0737048465341719,0.371641191157855,0.967786846462597,-0.400352497437892,0.122328589558653,2.26536196177291,0.913499928860027,0.00663771274838599,0.161735567422394,-1.00922140489824,0.377978515085406,0.54544951601426,0.0734763864678088,-0.248689486211328,-0.200921470979873,-0.877650870988811,0.570946644388832,0.0893836498949647,0.114889853384157,-0.390236142182124,0.157476675346995,-0.16296238247237,-0.223368111961417,-0.267895472577443,-0.753280364793652,-0.116157211793202,-0.108560443163452,0.29429932898562,0.382520769660978,-0.217021200411064,-1.35604783113913,-1.45164695600867,-0.266742438777442,-0.284147558110922,-0.157640692521204,-0.807888752906287,0.470216946631748,-0.619079344082934,0.478694242989565,0.0197455161170957,-1.91847071180276,0.890604532899172,-0.591091747015308,-3.37137725144506e-14,9.58048455383201e-13
"16113008","2019",50.0843465660788,0.0535266699012238,0.374478659195385,0.804271534128175,-0.32471945560732,-1.07807094079969,1.11357735940663,-0.585235428981714,0.56119997145002,-0.242966568973311,0.052233038704251,0.656045134915304,-0.339011455746561,-0.77036747357776,0.111735227606953,-0.402539124998973,0.109798492234911,0.0359001590635611,-0.0749076093097133,0.290478688647114,0.042800688759031,-0.272323230506567,0.743625432065913,-0.73076891373162,0.699168167763633,-0.747762377671447,0.115306743709957,-0.369431122510064,-0.254695586203705,-0.440648945877647,-0.343212156106702,-0.278958945051948,0.289794874455104,0.0741044097464497,-0.214557802219806,-0.665077169133216,0.481666718539129,0.575586414463511,0.108174006714123,-0.0935531525314506,0.300412234174748,-0.711038062999899,0.125463260126034,1.09045692759269,1.955842895048e-13,-2.36847578586697e-14
"16113009","2018",35.5372369255636,0.0617460961736892,0.152982460624948,0.612821550479321,-1.36051585240178,0.161803849440995,0.345237869351876,0.572096997444532,0.488737382893263,-0.281936184428512,0.331302322395312,0.343856516121116,0.739575991526984,-2.28004505862923,-0.830669145737595,0.090969547323516,1.86108181321617,-0.0508227557116916,-0.599245627232962,-0.0771958157267714,-1.00530724921255,-0.562349610324544,0.104036424692506,-0.108484753824953,0.94698012612507,-0.356619342878219,0.536413031899862,-0.341763581176098,-0.225369131588657,0.605112566984264,-0.461674713390677,0.723690124510222,0.81324179528396,0.0932856754039777,-0.563308765564963,0.568262026128997,0.310179402269157,-0.351337715699654,-0.752031600264724,-0.023707804401858,0.211692917171827,-0.689560740491674,1.6889897975487,-0.587706582052147,1.83012864122626e-12,1.72306613421823e-13
"16113009","2019",39.0262829848055,0.0787089726680645,0.160430387149156,0.442240514043364,-1.44193269968854,-0.0987700984547913,-0.85799840379945,0.458701530056722,1.27541420088017,0.799461951141333,-0.556998811413116,0.889490013472051,0.948516146577829,-1.54278042622739,0.169892422811666,0.879839116571039,1.79417893723373,-0.13982563068191,0.44831357472041,0.770286851921585,-0.149452998494847,0.10584221322998,0.413089738414821,-0.0320721391863633,1.41566896891912,0.0767825041093817,0.213288014885918,0.141713715531939,0.410441612898739,0.220424013072895,-0.133342913120387,0.270685882517242,-0.834292502893303,-0.146441783751984,0.758997610195911,-0.442893140598572,-0.459008561005257,0.0263857759906924,-0.46842782582505,0.65414248369579,-0.421863457230879,-0.812292907107447,-0.157421535463116,1.61784186215042,3.82582854285829e-13,3.87245790989253e-13
"16113010","2018",29.5391438004765,0.0885451182965599,0.112601440370952,0.293967582847747,-1.61123759710609,-0.761041520578578,-2.07404505205908,-0.325141867870142,1.90417401894264,1.16135271312343,-1.48637439659598,0.919710665189427,1.87674081194904,-0.779189892644616,-1.01196423122468,0.516710229014397,1.75167111780775,-0.10566400706783,0.718081150913906,1.04479668292167,0.806319840676567,-0.747226085409759,0.598537197653306,-0.632895611157623,0.0586109921248195,0.264556735520033,0.206791448202824,-0.923207453393743,1.03179909310614,0.383803207032689,0.323852771203849,-0.771338000940752,0.721908032382102,-0.652093033628748,-0.162171191753924,0.691171353101934,1.02774200099769,0.136399452429907,-0.499885957872605,-1.72741825210723,-0.028119720025489,0.0228627600773677,-1.3298573146207,-0.897221809214233,-6.25869726415356e-13,6.77384074757963e-13
"16113010","2019",34.3333288595436,0.0778087418514074,0.166119636865746,0.415101087351251,-1.53982708533728,-0.163061791634748,-0.373705939617708,1.64738403081822,1.63144682621054,0.960319614986852,0.443657988566991,0.173178137191771,1.6633383425585,-1.53377349389697,-0.131947108440379,0.922801436552715,-0.591000206941718,-0.539113991444357,0.314184416651814,0.803693738006175,0.0257878647264334,-1.31869500462073,-0.125392658269853,-1.80224008964231,0.169693881061574,-0.902911883167509,-0.386010035529293,1.03284731323626,-0.388990793298343,1.03041291228272,0.0661998229119113,0.357769955944356,0.00142193506535431,-0.719151984864972,-0.173505829854852,-0.994324516870282,-0.83258804447351,1.18347242129419,-0.118590679700648,0.996419751389415,1.03010968379684,-1.28998481193792,-0.483675076961925,1.02750313092898,-7.76055146071523e-13,7.26974036524554e-13
"16113011","2018",27.0417306951336,0.0717858153582774,0.493372928628958,0.670110404456276,-0.200787580033703,-0.771161005561958,0.240356293189922,0.207008907261145,1.60060863621292,1.16601429705593,-1.76511581449613,0.199166813136708,0.459772480892314,-1.00163902446818,0.120664524233825,-0.948757782251256,0.361538537445519,1.09284514166067,-0.347752186545167,0.596515336024319,-0.156427543379923,0.253517891280881,0.326440385571288,-1.32333944558611,-0.296507874445987,-0.145847546833049,0.85138047306567,-1.17853006694501,0.26824700075921,0.583862584108974,0.321429387424106,0.765619525642624,0.30731829230697,-0.173826892634072,-0.350471769887306,0.350099144134906,-0.971057989658491,-0.528349335641451,-0.834399030484229,-0.109917541819447,-1.01553549186129,-1.12165520221472,0.11940942504077,-0.5010027901613,1.03176726421833e-13,1.77043564993558e-12
"16113011","2019",72.2259021780372,0.0651570622976775,0.498861553419207,0.642921105896588,-0.00394062701127546,-1.23320874889232,-0.162868275718142,-0.0980579161113746,1.0625765610054,-0.110509279974241,-0.885797577290451,-0.702838283648096,0.328383423932461,-1.42433278180906,0.540438331248196,-0.904918560012295,0.715690414526607,1.07298636295629,-0.742259886007707,0.212416918013798,0.229905790599575,0.39998999049406,-0.369276873335951,-1.11891226262567,0.661951155748546,-0.052650015162807,1.68299608000998,-0.422024723394406,1.011200267438,-0.0972654276877861,0.661740779122643,-1.89872701762628,0.226264607159626,-0.247713456366291,0.586652246133712,-0.889238476453916,1.04508421524597,1.19240560716564,-0.422557463137694,-0.28622796119331,-0.599879831648767,-0.536588334021807,1.42240443452008,1.8088196554772,-4.02536800188831e-13,2.15753341118827e-14
"16113012","2018",41.4935475858523,0.070419366838559,0.544820964754404,0.805925594462705,0.252709600010043,-1.38172971995717,0.706205785343367,0.531618246305879,0.325829663027898,-0.225201827541931,-0.497320596209948,0.029471797995912,0.502559519028335,-0.604269745846593,1.21829823054059,-0.312552207677339,0.418208280699535,0.828960388319925,0.121027238216978,0.443422539348558,0.124884983240318,-0.338189317572445,0.697071307803102,0.17767999550957,0.345850650512215,0.19500637752364,-0.0452936328025419,0.912224678873293,0.562732003257779,-1.51233243039568,-0.61801792575945,-0.537142278314717,-0.359807466542258,-0.323673741874472,-0.904200068962274,1.02121427674569,0.409334334648874,0.490458052999905,0.590875465337406,-0.600756778056209,0.0453452916188367,-1.03157301429998,-0.365284202957819,-1.06485923815788,-1.09930583154969e-13,-4.781360492719e-13
"16113012","2019",41.0507458104239,0.0632695943271844,0.893550948210028,0.985538332317586,1.54741737048575,-1.85991881227296,0.470742191708274,0.561121240549374,0.192726452353157,-1.21659306327344,0.416811041298179,1.32737974486104,0.86589991695208,-0.145793704092346,-0.942903587549817,0.308766141227634,0.767355782866656,-0.522619020680262,-0.037903712276956,0.558178438120809,-0.854170929552868,-1.47330252812703,0.49772158619105,-1.04070546612101,0.035182607738621,-0.116926803703257,1.01865030925909,0.776475061236549,-0.172911145840948,0.30991878180775,-0.236216029458903,0.249074852220234,-0.132661298706485,0.195329758337646,-0.037037184545759,-0.0585708885980417,0.277850757885277,0.0342167254122322,0.10318741067529,-0.469401365833082,0.0228872747050307,-0.185660438082234,-0.541754309667086,1.2622095932388,7.36966043746177e-13,-6.45409651648759e-13
"16113013","2018",26.6212199978533,0.0675891259397973,0.325374307331462,0.68252611317197,-0.734106675824784,-0.515622121428936,0.290908593024271,0.53093347088881,1.00319989858236,1.30579525771397,-0.0726089364605577,0.068322307163044,0.5596232725207,-2.01897505358823,0.1829191618828,-1.19212786398881,-0.029574513072213,0.12952697916327,0.044898973898316,-0.696067261019216,-0.560015772758767,0.273687947524439,-0.750262846372381,0.0811183523555584,1.04096150778247,-0.0566464394427097,0.020407237795863,-0.797633720755653,-0.474632626424242,0.326535900894211,0.300635265368404,-0.204203129588394,0.111407203485846,-0.599071276771864,0.411161581403252,0.226531097680739,-0.094383861278556,0.262794612704467,0.179800944802662,0.513433150156439,0.292461971148497,-0.732171751126934,0.348599020565579,-0.594914522036411,-5.41594546987768e-13,-9.059419880941e-14
"16113013","2019",36.5130569313876,0.0601153674586616,0.336729939346118,0.824742289381248,-0.579562387135628,-0.43866343369743,1.22656410679461,1.17292104033946,-0.0685912576889199,0.351534754797884,-0.606155937455787,0.383436381924677,-0.021977828858349,-0.644471351996447,0.675069126645888,-0.236643553649944,0.228952115461452,0.418427197742468,0.552279870210674,0.508541138248798,-0.309810359754706,0.279585105510753,0.22989024775677,0.14920617465541,0.822923298137974,-0.914139486867161,0.102880853251537,-0.496298606996175,-0.478660419952573,0.440758084410631,0.0178087145772673,-0.00308149927858435,-1.10566077833689,0.20689842667741,0.057772128744611,-0.251912751280273,0.125295685390687,-0.0157562880599234,-0.099367414201957,-0.703368908362564,0.893233898462593,-0.537522871882122,-0.559301422708361,1.54665947762005,-3.89873318814201e-12,4.65405491922866e-13
"16113014","2018",36.2317987095221,0.0597296905163131,0.915052736095757,1.00048359567046,1.69341213211166,-1.69845339806881,0.127539362636415,0.312894770436972,0.152964791999539,-0.949313152152021,0.826892360355626,1.52893750119664,1.10519940861814,-0.397361818021821,-1.26744445987215,-0.558117576079899,0.72084172054052,-0.350528700626273,0.0535409876264334,0.420050883139164,-1.01539277536518,-0.787011560682662,0.464045489811116,0.203896243948083,1.6616677800695,0.264264687786711,-0.460600462905883,-2.18689401150745,-0.323206899807203,0.842536782608022,-1.92611420284634,-1.17681951993803,-3.63556005944941,-2.01661474438986,-0.894271206692581,0.53186863348769,-1.14935668963071,0.326392205138783,-0.234532344071345,-0.624879575258388,-0.669070841963594,0.103535272248556,-0.38235789707411,-0.105082625698324,2.6079138848445e-13,1.08002495835535e-12
"16113014","2019",58.6411380897231,0.0619129121418248,0.875794684726849,0.944924441998603,1.56719001814204,-1.33782889261592,0.0785173196291164,0.207790850450361,-0.219361897214094,-1.16195059624642,0.611665766118798,0.711356453493057,0.793907176656783,-0.33205891216868,-0.744032547427863,0.170630278100621,0.148320114065009,-0.262203282644768,-0.356531451901908,0.824268760253226,-1.10345648877928,0.174181093214218,0.049663719227889,0.162716045918344,0.984203673623747,0.141816394015751,0.694670371228826,-0.458689930874925,0.127162757303808,-0.053783283821209,0.3512469356818,0.475338508586575,-0.128659424268197,0.0957924471022023,0.127985493303366,0.532678751779025,-0.503922844290113,0.416956136255461,-0.971372451303606,-0.722966970967758,0.38082692582863,0.308058451608229,-0.153374448809271,1.47130454063639,-2.41769567329205e-13,3.88430028882187e-13
"16113015","2018",14.084914986051,0.0856281400536102,0.341475071421763,0.702451578512938,-0.746419945533327,-0.22462615937003,1.53316562852642,0.933358449487272,1.80424947967991,0.872129785014377,0.0176744742079293,0.40012382781073,0.4153781217266,-0.943858522749456,0.183442866299105,-0.804922574322021,-0.490639392398419,0.0849282119272556,-1.0189235107438,-0.292178529322242,-0.323047183206272,0.821069052374525,0.477087696726703,0.0562869328777557,-0.542796266816383,0.0399874879534999,-0.078139367385108,1.08764781614108,-0.0251780076429734,0.352709382316895,-1.02920373543469,0.795344566117608,-1.29271291984752,-0.303332720543137,-0.801191328940008,1.1219291619191,0.292609057303172,-1.20615870239161,0.296075623498913,0.590237198679753,0.502818814207754,-0.747181002544642,0.562484131456107,-0.268613850753118,3.83767092178734e-14,-1.24344978758019e-13
"16113015","2019",25.1991471615421,0.0693599135209834,0.355058071972715,0.84558835881062,-0.449187459407692,0.203885676899171,2.21425714219854,-0.0307772827760953,0.551415818845427,-0.983024893230023,-0.608586076504784,-0.19911333001834,0.446530319638318,0.535403567602143,0.257407106913473,0.208310557551403,0.758631000351998,0.28449877138928,-0.612283824151615,0.811164249709899,-0.0214861712826063,0.948509396794299,1.08262076889329,-0.616890327232179,1.05184273685132,0.661168466785063,-0.516278043813394,-0.192540439084593,-0.974333481147007,-0.071848146987154,0.387324282623249,0.427014867711281,-0.477145540054641,0.0442551570060273,-0.471058343832982,-0.105070425859092,-0.688849567764614,0.188129206773969,0.327021304934229,0.753481280155944,0.699277492894235,0.706428356893259,0.524077956617019,1.22473242823243,-1.13945889760695e-13,1.4388490399142e-12
"16113017","2018",31.8145568961437,0.0712604592468759,0.548710506116235,0.954858499529696,0.256555584388016,-0.559947664976748,1.66661993008701,0.560757593401755,-0.00174820433401424,0.0585746189101183,-0.101959286969158,-0.369798064876864,0.691324730302137,-0.59588895258497,0.342404970457529,-0.175314494167877,-0.083940397583475,-0.158914101269499,-0.0419563951245273,0.170431753611361,0.223124061967022,0.178094871811186,0.861363361554143,-1.43262726345432,0.153444146444585,0.596891216385163,-0.237812123359765,-1.19139687504075,1.04398744412337,-0.164245468965579,-0.923048009903747,-1.3273016132915,-1.23372656395338,-0.817545151399036,-1.2987393634033,0.479984282910372,-0.973419995269049,-0.332191551178558,-0.118872286146643,-0.677529656907135,1.03862706812931,0.490779618192705,-0.0583657450085096,-0.493208527972344,7.5371190770094e-13,1.21384384025682e-13
"16113017","2019",47.542231451815,0.060350440741546,0.798311289950819,0.969457578696429,1.22580870232683,-1.34653388427279,0.839524709207981,0.115201136310506,-0.00436183094759827,-0.834834907454201,-0.00571529206432238,0.345473759341706,0.89390709559492,-0.401797506295231,-0.981379490566433,-0.092471014724668,0.910405961345985,-0.461632841425174,-0.277221793515063,1.15792132547712,-0.636476645160254,-0.334672548586475,-0.457634954600206,-1.16053735494971,0.423786398329071,0.215814156377145,0.0422482702306033,-0.392829182962258,-0.105462156586923,-0.181894363544631,-0.295914659142383,-1.00606249658875,0.400682212123128,0.557639944343119,0.442795553884449,-0.546948174442873,0.71938872728555,0.098967806016308,-0.0931141684116056,-0.205853208252155,-0.713406406019069,1.66053566958416,0.594645640497897,1.10727702865912,7.85348637973489e-13,3.85913523359704e-13
"16113018","2018",28.6165674782776,0.0865702331207499,0.137711935314641,0.290942281747466,-1.64100968592825,-0.131506548990405,-0.770495347085664,1.05490905038914,2.36289754571459,0.405069162145963,-2.03070782226585,-0.40267975531422,0.943510660611549,-0.677716752290183,-1.67364893233241,0.950275575201318,2.09960878210637,-0.558067601610752,0.39814270802377,1.14207898881402,0.381885373242128,0.886052750232548,0.526098267326475,-0.279014996768334,0.0655641038773725,-0.415927638128476,0.550854146832634,-0.689795648150985,0.457342580218704,-0.365128768313226,-0.343996986794999,0.907070843853312,0.870906343045384,-0.39648034041364,-1.00466550711883,-0.150308312660962,-0.321366982982894,-0.773883837989366,0.1476866487753,0.697052190632611,0.158095060787871,0.00585488107209732,1.17027620283997,-0.890918645606184,2.19328259258115e-12,-2.14347058620964e-13
