"date","accession","time","temp","pop","hour","minute","day"
"July 24 2019",16119058,11:50:00,88.9,"pop2",11,50,"July 24 2019"
"July 24 2019",16119059,11:50:00,85.5,"pop2",11,50,"July 24 2019"
"July 24 2019",16119060,11:51:00,97.2,"pop2",11,51,"July 24 2019"
"July 24 2019",16119061,11:51:00,91.5,"pop2",11,51,"July 24 2019"
"July 24 2019",16119062,11:52:00,88.2,"pop2",11,52,"July 24 2019"
"July 24 2019",16119063,11:52:00,88.6,"pop2",11,52,"July 24 2019"
"July 24 2019",16119064,11:53:00,87.9,"pop2",11,53,"July 24 2019"
"July 24 2019",16119065,11:54:00,89.5,"pop2",11,54,"July 24 2019"
"July 24 2019",16119066,11:55:00,88.9,"pop2",11,55,"July 24 2019"
"July 24 2019",16119067,11:56:00,85.7,"pop2",11,56,"July 24 2019"
"July 24 2019",16119068,11:56:00,86.2,"pop2",11,56,"July 24 2019"
"July 24 2019",16119069,11:57:00,95,"pop2",11,57,"July 24 2019"
"July 24 2019",16119071,11:58:00,89.1,"pop2",11,58,"July 24 2019"
"July 24 2019",16119072,11:59:00,86.9,"pop2",11,59,"July 24 2019"
"July 24 2019",16119073,11:59:00,95.6,"pop2",11,59,"July 24 2019"
"July 24 2019",16119074,12:00:00,91.1,"pop2",12,0,"July 24 2019"
"July 24 2019",16119075,12:00:00,91,"pop2",12,0,"July 24 2019"
"July 24 2019",16119076,12:01:00,89,"pop2",12,1,"July 24 2019"
"July 24 2019",16119077,12:02:00,87.6,"pop2",12,2,"July 24 2019"
"July 24 2019",16119078,12:02:00,85.3,"pop2",12,2,"July 24 2019"
"July 24 2019",16119079,12:03:00,84.9,"pop2",12,3,"July 24 2019"
"July 24 2019",16119080,12:04:00,81.9,"pop2",12,4,"July 24 2019"
"July 24 2019",16119081,12:05:00,86.3,"pop2",12,5,"July 24 2019"
"July 24 2019",16119082,12:05:00,86,"pop2",12,5,"July 24 2019"
"July 24 2019",16119085,12:07:00,87.6,"pop2",12,7,"July 24 2019"
"July 24 2019",16119086,12:08:00,91.1,"pop2",12,8,"July 24 2019"
"July 24 2019",16119087,12:09:00,89.9,"pop2",12,9,"July 24 2019"
"July 24 2019",16119088,12:15:00,94.1,"pop2",12,15,"July 24 2019"
"July 24 2019",16119089,12:16:00,89.9,"pop2",12,16,"July 24 2019"
"July 24 2019",16119090,12:17:00,91.2,"pop2",12,17,"July 24 2019"
"July 24 2019",16119091,12:18:00,90.6,"pop2",12,18,"July 24 2019"
"July 24 2019",16119092,12:18:00,89.8,"pop2",12,18,"July 24 2019"
"July 24 2019",16119093,12:19:00,93.8,"pop2",12,19,"July 24 2019"
"July 24 2019",16119094,12:20:00,92.6,"pop2",12,20,"July 24 2019"
"July 24 2019",16119095,12:20:00,90.1,"pop2",12,20,"July 24 2019"
"July 24 2019",16119096,12:21:00,89.7,"pop2",12,21,"July 24 2019"
"July 24 2019",16119097,12:21:00,91.4,"pop2",12,21,"July 24 2019"
"July 24 2019",16119098,12:22:00,89,"pop2",12,22,"July 24 2019"
"July 24 2019",16119099,12:22:00,86.3,"pop2",12,22,"July 24 2019"
"July 24 2019",16119100,12:23:00,90.7,"pop2",12,23,"July 24 2019"
"July 24 2019",16117001,12:23:00,93.4,"pop3",12,23,"July 24 2019"
"July 24 2019",16117002,12:24:00,94.4,"pop3",12,24,"July 24 2019"
"July 24 2019",16117003,12:25:00,91.1,"pop3",12,25,"July 24 2019"
"July 24 2019",16117004,12:27:00,100.8,"pop3",12,27,"July 24 2019"
"July 24 2019",16117005,12:28:00,98.3,"pop3",12,28,"July 24 2019"
"July 24 2019",16117006,12:28:00,91.7,"pop3",12,28,"July 24 2019"
"July 24 2019",16117007,12:29:00,93.6,"pop3",12,29,"July 24 2019"
"July 24 2019",16117008,12:29:00,92,"pop3",12,29,"July 24 2019"
"July 24 2019",16117009,12:30:00,92.3,"pop3",12,30,"July 24 2019"
"July 24 2019",16117010,12:31:00,90.5,"pop3",12,31,"July 24 2019"
"July 24 2019",16117011,12:31:00,90.9,"pop3",12,31,"July 24 2019"
"July 24 2019",16117013,12:32:00,94.5,"pop3",12,32,"July 24 2019"
"July 24 2019",16117014,12:32:00,93.2,"pop3",12,32,"July 24 2019"
"July 24 2019",16117015,12:33:00,90.5,"pop3",12,33,"July 24 2019"
"July 24 2019",16117016,12:35:00,96.1,"pop3",12,35,"July 24 2019"
"July 24 2019",16117017,12:35:00,102.5,"pop3",12,35,"July 24 2019"
"July 24 2019",16117018,12:35:00,93.6,"pop3",12,35,"July 24 2019"
"July 24 2019",16117019,12:36:00,93.4,"pop3",12,36,"July 24 2019"
"July 24 2019",16117020,12:37:00,91.9,"pop3",12,37,"July 24 2019"
"July 24 2019",16117021,12:37:00,87.5,"pop3",12,37,"July 24 2019"
"July 24 2019",16117022,12:38:00,89.5,"pop3",12,38,"July 24 2019"
"July 24 2019",16117023,12:38:00,91.6,"pop3",12,38,"July 24 2019"
"July 24 2019",16117024,12:39:00,96.5,"pop3",12,39,"July 24 2019"
"July 24 2019",16117025,12:39:00,90,"pop3",12,39,"July 24 2019"
"July 24 2019",16117026,12:39:00,95.8,"pop3",12,39,"July 24 2019"
"July 24 2019",16117027,12:40:00,89.4,"pop3",12,40,"July 24 2019"
"July 24 2019",16117028,12:40:00,93.8,"pop3",12,40,"July 24 2019"
"July 24 2019",16117029,12:41:00,91.9,"pop3",12,41,"July 24 2019"
"July 24 2019",16117030,12:41:00,91.6,"pop3",12,41,"July 24 2019"
"July 24 2019",16117032,12:42:00,90.3,"pop3",12,42,"July 24 2019"
"July 24 2019",16117033,12:42:00,96.2,"pop3",12,42,"July 24 2019"
"July 24 2019",16117034,12:43:00,100,"pop3",12,43,"July 24 2019"
"July 24 2019",16117035,12:43:00,91.8,"pop3",12,43,"July 24 2019"
"July 24 2019",16117036,12:44:00,95.1,"pop3",12,44,"July 24 2019"
"July 24 2019",16117037,12:44:00,93.1,"pop3",12,44,"July 24 2019"
"July 24 2019",16117038,12:46:00,94.6,"pop3",12,46,"July 24 2019"
"July 24 2019",16117039,12:46:00,95.2,"pop3",12,46,"July 24 2019"
"July 24 2019",16117041,12:47:00,93.3,"pop3",12,47,"July 24 2019"
"July 24 2019",16117042,12:47:00,93.6,"pop3",12,47,"July 24 2019"
"July 24 2019",16117043,12:48:00,91.7,"pop3",12,48,"July 24 2019"
"July 24 2019",16117044,12:48:00,92.9,"pop3",12,48,"July 24 2019"
"July 24 2019",16117045,12:49:00,101.7,"pop3",12,49,"July 24 2019"
"July 24 2019",16117046,12:49:00,94.6,"pop3",12,49,"July 24 2019"
"July 24 2019",16117047,12:50:00,93.6,"pop3",12,50,"July 24 2019"
"July 24 2019",16117048,12:50:00,91.2,"pop3",12,50,"July 24 2019"
"July 24 2019",16117049,12:51:00,90,"pop3",12,51,"July 24 2019"
"July 24 2019",16117050,12:51:00,92,"pop3",12,51,"July 24 2019"
"July 24 2019",16117052,12:52:00,103.1,"pop3",12,52,"July 24 2019"
"July 24 2019",16117053,12:52:00,93.1,"pop3",12,52,"July 24 2019"
"July 24 2019",16117054,12:53:00,90.6,"pop3",12,53,"July 24 2019"
"July 24 2019",16117055,12:53:00,91.4,"pop3",12,53,"July 24 2019"
"July 24 2019",16117058,12:54:00,89.3,"pop3",12,54,"July 24 2019"
"July 24 2019",16117059,12:54:00,89.4,"pop3",12,54,"July 24 2019"
"July 24 2019",16117060,12:55:00,96,"pop3",12,55,"July 24 2019"
"July 24 2019",16117062,12:55:00,90.9,"pop3",12,55,"July 24 2019"
"July 24 2019",16117063,12:56:00,92.9,"pop3",12,56,"July 24 2019"
"July 24 2019",16117064,12:57:00,91.5,"pop3",12,57,"July 24 2019"
"July 24 2019",16117065,12:57:00,92.8,"pop3",12,57,"July 24 2019"
"July 24 2019",16117066,12:57:00,96.3,"pop3",12,57,"July 24 2019"
"July 24 2019",16117067,12:58:00,100.3,"pop3",12,58,"July 24 2019"
"July 24 2019",16117068,12:58:00,92.7,"pop3",12,58,"July 24 2019"
"July 24 2019",16117069,12:59:00,88.9,"pop3",12,59,"July 24 2019"
"July 24 2019",16117070,12:59:00,93,"pop3",12,59,"July 24 2019"
"July 24 2019",16117071,13:00:00,91.5,"pop3",13,0,"July 24 2019"
"July 24 2019",16117072,13:00:00,95.1,"pop3",13,0,"July 24 2019"
"July 24 2019",16117073,13:01:00,96.5,"pop3",13,1,"July 24 2019"
"July 24 2019",16117074,13:01:00,98.8,"pop3",13,1,"July 24 2019"
"July 24 2019",16117075,13:01:00,100.8,"pop3",13,1,"July 24 2019"
"July 24 2019",16117076,13:02:00,96.4,"pop3",13,2,"July 24 2019"
"July 24 2019",16117077,13:02:00,95.4,"pop3",13,2,"July 24 2019"
"July 24 2019",16117078,13:02:00,102.7,"pop3",13,2,"July 24 2019"
"July 24 2019",16117079,13:03:00,101.9,"pop3",13,3,"July 24 2019"
"July 24 2019",16117080,13:03:00,98.7,"pop3",13,3,"July 24 2019"
"July 24 2019",16117081,13:04:00,99.6,"pop3",13,4,"July 24 2019"
"July 24 2019",16117082,13:04:00,94.6,"pop3",13,4,"July 24 2019"
"July 24 2019",16117083,13:04:00,102,"pop3",13,4,"July 24 2019"
"July 24 2019",16117084,13:05:00,96.1,"pop3",13,5,"July 24 2019"
"July 24 2019",16117085,13:05:00,97.6,"pop3",13,5,"July 24 2019"
"July 24 2019",16117087,13:06:00,98.4,"pop3",13,6,"July 24 2019"
"July 24 2019",16117088,13:07:00,95.7,"pop3",13,7,"July 24 2019"
"July 24 2019",16117089,13:07:00,93.9,"pop3",13,7,"July 24 2019"
"July 24 2019",16117090,13:08:00,94.7,"pop3",13,8,"July 24 2019"
"July 24 2019",16117091,13:08:00,94.7,"pop3",13,8,"July 24 2019"
"July 24 2019",16117092,13:08:00,96.2,"pop3",13,8,"July 24 2019"
"July 24 2019",16117093,13:13:00,90.2,"pop3",13,13,"July 24 2019"
"July 24 2019",16117094,13:13:00,88,"pop3",13,13,"July 24 2019"
"July 24 2019",16117095,13:14:00,95.4,"pop3",13,14,"July 24 2019"
"July 24 2019",16117096,13:14:00,92.3,"pop3",13,14,"July 24 2019"
"July 24 2019",16117097,13:15:00,98.4,"pop3",13,15,"July 24 2019"
"July 24 2019",16117098,13:15:00,93.3,"pop3",13,15,"July 24 2019"
"July 24 2019",16117099,13:16:00,104.7,"pop3",13,16,"July 24 2019"
"July 24 2019",16117100,13:16:00,93.7,"pop3",13,16,"July 24 2019"
"July 24 2019",16117101,13:17:00,95.6,"pop3",13,17,"July 24 2019"
"July 24 2019",16117102,13:17:00,94.4,"pop3",13,17,"July 24 2019"
"July 24 2019",16117103,13:18:00,94,"pop3",13,18,"July 24 2019"
"July 24 2019",16117104,11:38:00,99.5,"pop3",11,38,"July 24 2019"
"July 24 2019",16117105,11:38:00,95.1,"pop3",11,38,"July 24 2019"
"July 24 2019",16117106,11:39:00,85.1,"pop3",11,39,"July 24 2019"
"July 24 2019",16117107,11:40:00,88.8,"pop3",11,40,"July 24 2019"
"July 24 2019",16117108,11:41:00,92.3,"pop3",11,41,"July 24 2019"
"July 24 2019",16117109,11:41:00,81.4,"pop3",11,41,"July 24 2019"
"July 24 2019",16117110,11:42:00,83.9,"pop3",11,42,"July 24 2019"
"July 24 2019",16117111,11:43:00,86.4,"pop3",11,43,"July 24 2019"
"July 24 2019",16117112,11:44:00,89.5,"pop3",11,44,"July 24 2019"
"July 24 2019",16117113,11:45:00,80.5,"pop3",11,45,"July 24 2019"
"July 24 2019",16117114,11:45:00,80.5,"pop3",11,45,"July 24 2019"
"July 24 2019",16117115,11:46:00,88,"pop3",11,46,"July 24 2019"
"July 24 2019",16117116,11:46:00,100.7,"pop3",11,46,"July 24 2019"
"July 24 2019",16117117,11:47:00,81,"pop3",11,47,"July 24 2019"
"July 24 2019",16117118,11:47:00,88.4,"pop3",11,47,"July 24 2019"
"July 24 2019",16117119,11:49:00,87.2,"pop3",11,49,"July 24 2019"
"July 24 2019",16117120,11:49:00,98.2,"pop3",11,49,"July 24 2019"
"July 24 2019",16117121,11:50:00,98.6,"pop3",11,50,"July 24 2019"
"July 24 2019",16117122,11:50:00,92.9,"pop3",11,50,"July 24 2019"
"July 24 2019",16117123,11:51:00,89.9,"pop3",11,51,"July 24 2019"
"July 24 2019",16117124,11:51:00,83.6,"pop3",11,51,"July 24 2019"
"July 24 2019",16117125,11:52:00,88.2,"pop3",11,52,"July 24 2019"
"July 24 2019",16117126,11:53:00,95.8,"pop3",11,53,"July 24 2019"
"July 24 2019",16117127,11:54:00,92.3,"pop3",11,54,"July 24 2019"
"July 24 2019",16117128,11:54:00,85.1,"pop3",11,54,"July 24 2019"
"July 24 2019",16117129,11:55:00,81.8,"pop3",11,55,"July 24 2019"
"July 24 2019",16117130,11:56:00,83.8,"pop3",11,56,"July 24 2019"
"July 24 2019",16117131,11:56:00,84.3,"pop3",11,56,"July 24 2019"
"July 24 2019",16117132,11:57:00,87.9,"pop3",11,57,"July 24 2019"
"July 24 2019",16117133,11:58:00,82,"pop3",11,58,"July 24 2019"
"July 24 2019",16117134,11:58:00,85.9,"pop3",11,58,"July 24 2019"
"July 24 2019",16117135,11:59:00,96.6,"pop3",11,59,"July 24 2019"
"July 24 2019",16117136,12:00:00,88.5,"pop3",12,0,"July 24 2019"
"July 24 2019",16117137,12:00:00,86.4,"pop3",12,0,"July 24 2019"
"July 24 2019",16117138,12:01:00,101,"pop3",12,1,"July 24 2019"
"July 24 2019",16117139,12:01:00,92,"pop3",12,1,"July 24 2019"
"July 24 2019",16117140,12:02:00,82.9,"pop3",12,2,"July 24 2019"
"July 24 2019",16117141,12:03:00,90.3,"pop3",12,3,"July 24 2019"
"July 24 2019",16117142,12:03:00,100.4,"pop3",12,3,"July 24 2019"
"July 24 2019",16117143,12:04:00,84.8,"pop3",12,4,"July 24 2019"
"July 24 2019",16117144,12:04:00,93.4,"pop3",12,4,"July 24 2019"
"July 24 2019",16117145,12:06:00,82.6,"pop3",12,6,"July 24 2019"
"July 24 2019",16117146,12:06:00,83,"pop3",12,6,"July 24 2019"
"July 24 2019",16117147,12:07:00,88.4,"pop3",12,7,"July 24 2019"
"July 24 2019",16117148,12:08:00,83.8,"pop3",12,8,"July 24 2019"
"July 24 2019",16117150,12:08:00,85.9,"pop3",12,8,"July 24 2019"
"July 24 2019",16129001,12:09:00,90.6,"pop4",12,9,"July 24 2019"
"July 24 2019",16129002,12:09:00,90.7,"pop4",12,9,"July 24 2019"
"July 24 2019",16129003,12:10:00,87.9,"pop4",12,10,"July 24 2019"
"July 24 2019",16129005,12:11:00,89.5,"pop4",12,11,"July 24 2019"
"July 24 2019",16129007,12:12:00,92.4,"pop4",12,12,"July 24 2019"
"July 24 2019",16129009,12:12:00,95,"pop4",12,12,"July 24 2019"
"July 24 2019",16129010,12:13:00,86.4,"pop4",12,13,"July 24 2019"
"July 24 2019",16129011,12:14:00,86.7,"pop4",12,14,"July 24 2019"
"July 24 2019",16129012,12:14:00,90.6,"pop4",12,14,"July 24 2019"
"July 24 2019",16129013,12:15:00,88.7,"pop4",12,15,"July 24 2019"
"July 24 2019",16129014,12:16:00,89.6,"pop4",12,16,"July 24 2019"
"July 24 2019",16129015,12:16:00,89.5,"pop4",12,16,"July 24 2019"
"July 24 2019",16129016,12:17:00,85.5,"pop4",12,17,"July 24 2019"
"July 24 2019",16129017,12:17:00,87.2,"pop4",12,17,"July 24 2019"
"July 24 2019",16129018,12:18:00,85.6,"pop4",12,18,"July 24 2019"
"July 24 2019",16129019,12:19:00,83.3,"pop4",12,19,"July 24 2019"
"July 24 2019",16129020,12:20:00,81.5,"pop4",12,20,"July 24 2019"
"July 24 2019",16129021,12:21:00,86.7,"pop4",12,21,"July 24 2019"
"July 24 2019",16129022,12:21:00,86.2,"pop4",12,21,"July 24 2019"
"July 24 2019",16129023,12:22:00,90.4,"pop4",12,22,"July 24 2019"
"July 24 2019",16129024,12:22:00,86.2,"pop4",12,22,"July 24 2019"
"July 24 2019",16129025,12:22:00,85.8,"pop4",12,22,"July 24 2019"
"July 24 2019",16129026,12:23:00,85.5,"pop4",12,23,"July 24 2019"
"July 24 2019",16129027,12:23:00,88.1,"pop4",12,23,"July 24 2019"
"July 24 2019",16129029,12:24:00,92.3,"pop4",12,24,"July 24 2019"
"July 24 2019",16129030,12:25:00,98.6,"pop4",12,25,"July 24 2019"
"July 24 2019",16129031,12:25:00,96.5,"pop4",12,25,"July 24 2019"
"July 24 2019",16129033,12:26:00,94.7,"pop4",12,26,"July 24 2019"
"July 24 2019",16129034,12:26:00,86.3,"pop4",12,26,"July 24 2019"
"July 24 2019",16129035,12:27:00,87.4,"pop4",12,27,"July 24 2019"
"July 24 2019",16129036,12:35:00,93.3,"pop4",12,35,"July 24 2019"
"July 24 2019",16129037,12:36:00,93.2,"pop4",12,36,"July 24 2019"
"July 24 2019",16129038,12:36:00,84.4,"pop4",12,36,"July 24 2019"
"July 24 2019",16129039,12:37:00,84.3,"pop4",12,37,"July 24 2019"
"July 24 2019",16129040,12:37:00,85.3,"pop4",12,37,"July 24 2019"
"July 24 2019",16129041,12:38:00,83.4,"pop4",12,38,"July 24 2019"
"July 24 2019",16129042,12:38:00,80.2,"pop4",12,38,"July 24 2019"
"July 24 2019",16129043,12:39:00,83.6,"pop4",12,39,"July 24 2019"
"July 24 2019",16129044,12:39:00,74.9,"pop4",12,39,"July 24 2019"
"July 24 2019",16129045,12:40:00,85.6,"pop4",12,40,"July 24 2019"
"July 24 2019",16129046,12:41:00,87.3,"pop4",12,41,"July 24 2019"
"July 24 2019",16129047,12:41:00,84.5,"pop4",12,41,"July 24 2019"
"July 24 2019",16129048,12:44:00,90.2,"pop4",12,44,"July 24 2019"
"July 24 2019",16129049,12:44:00,93.5,"pop4",12,44,"July 24 2019"
"July 24 2019",16129050,12:46:00,84.1,"pop4",12,46,"July 24 2019"
"July 24 2019",16129051,12:46:00,88.4,"pop4",12,46,"July 24 2019"
"July 24 2019",16129052,12:46:00,91.4,"pop4",12,46,"July 24 2019"
"July 24 2019",16129054,12:47:00,90.5,"pop4",12,47,"July 24 2019"
"July 24 2019",16129055,12:48:00,97.7,"pop4",12,48,"July 24 2019"
"July 24 2019",16129056,12:48:00,87.6,"pop4",12,48,"July 24 2019"
"July 24 2019",16129057,12:49:00,92.3,"pop4",12,49,"July 24 2019"
"July 24 2019",16129058,12:49:00,84.3,"pop4",12,49,"July 24 2019"
"July 24 2019",16129059,12:50:00,89.7,"pop4",12,50,"July 24 2019"
"July 24 2019",16129060,12:50:00,95,"pop4",12,50,"July 24 2019"
"July 24 2019",16129061,12:51:00,88,"pop4",12,51,"July 24 2019"
"July 24 2019",16129062,12:51:00,89.6,"pop4",12,51,"July 24 2019"
"July 24 2019",16129063,12:52:00,91.5,"pop4",12,52,"July 24 2019"
"July 24 2019",16129064,12:52:00,90,"pop4",12,52,"July 24 2019"
"July 24 2019",16129066,12:53:00,93.1,"pop4",12,53,"July 24 2019"
"July 24 2019",16129067,12:54:00,91,"pop4",12,54,"July 24 2019"
"July 24 2019",16129068,12:54:00,85.9,"pop4",12,54,"July 24 2019"
"July 24 2019",16129069,12:55:00,89.3,"pop4",12,55,"July 24 2019"
"July 24 2019",16129070,12:55:00,87.3,"pop4",12,55,"July 24 2019"
"July 24 2019",16129071,12:56:00,88.7,"pop4",12,56,"July 24 2019"
"July 24 2019",16129072,12:56:00,95.8,"pop4",12,56,"July 24 2019"
"July 24 2019",16129073,12:57:00,88.8,"pop4",12,57,"July 24 2019"
"July 24 2019",16129074,12:58:00,94.2,"pop4",12,58,"July 24 2019"
"July 24 2019",16129075,12:59:00,93.9,"pop4",12,59,"July 24 2019"
"July 24 2019",16113001,13:04:00,88.2,"pop5",13,4,"July 24 2019"
"July 24 2019",16113002,13:06:00,80.2,"pop5",13,6,"July 24 2019"
"July 24 2019",16113003,13:06:00,82.8,"pop5",13,6,"July 24 2019"
"July 24 2019",16113004,13:07:00,85.3,"pop5",13,7,"July 24 2019"
"July 24 2019",16113005,13:07:00,89.2,"pop5",13,7,"July 24 2019"
"July 24 2019",16113006,13:08:00,94.4,"pop5",13,8,"July 24 2019"
"July 24 2019",16113007,13:09:00,91.9,"pop5",13,9,"July 24 2019"
"July 24 2019",16113008,13:09:00,93,"pop5",13,9,"July 24 2019"
"July 24 2019",16113009,13:10:00,88.8,"pop5",13,10,"July 24 2019"
"July 24 2019",16113010,13:10:00,88.5,"pop5",13,10,"July 24 2019"
"July 24 2019",16113011,13:11:00,92.3,"pop5",13,11,"July 24 2019"
"July 24 2019",16113012,13:11:00,90.1,"pop5",13,11,"July 24 2019"
"July 24 2019",16113013,13:12:00,91,"pop5",13,12,"July 24 2019"
"July 24 2019",16113014,13:12:00,92.3,"pop5",13,12,"July 24 2019"
"July 24 2019",16113015,13:13:00,92.3,"pop5",13,13,"July 24 2019"
"July 24 2019",16113016,13:13:00,87.7,"pop5",13,13,"July 24 2019"
"July 24 2019",16113017,13:14:00,91.9,"pop5",13,14,"July 24 2019"
"July 24 2019",16113018,13:14:00,94.6,"pop5",13,14,"July 24 2019"
"July 24 2019",16113019,13:15:00,92.5,"pop5",13,15,"July 24 2019"
"July 24 2019",16113020,13:15:00,88.2,"pop5",13,15,"July 24 2019"
"July 24 2019",16113021,13:16:00,91.1,"pop5",13,16,"July 24 2019"
"July 24 2019",16113022,13:16:00,96.7,"pop5",13,16,"July 24 2019"
"July 24 2019",16113023,13:17:00,91.2,"pop5",13,17,"July 24 2019"
"July 24 2019",16113024,13:17:00,98.1,"pop5",13,17,"July 24 2019"
"July 24 2019",16113025,13:18:00,94.7,"pop5",13,18,"July 24 2019"
"July 24 2019",16113026,13:18:00,99.2,"pop5",13,18,"July 24 2019"
"July 24 2019",16113027,13:18:00,97,"pop5",13,18,"July 24 2019"
"July 24 2019",16113028,13:19:00,94.6,"pop5",13,19,"July 24 2019"
"July 24 2019",16113029,13:20:00,93.3,"pop5",13,20,"July 24 2019"
"July 24 2019",16113030,13:20:00,89.9,"pop5",13,20,"July 24 2019"
"July 24 2019",16113031,13:21:00,89.7,"pop5",13,21,"July 24 2019"
"July 24 2019",16113032,13:22:00,97.3,"pop5",13,22,"July 24 2019"
"July 24 2019",16113033,13:24:00,90.7,"pop5",13,24,"July 24 2019"
"July 24 2019",16113034,13:24:00,91.9,"pop5",13,24,"July 24 2019"
"July 24 2019",16113035,13:25:00,88.5,"pop5",13,25,"July 24 2019"
"July 24 2019",16113036,13:25:00,91.1,"pop5",13,25,"July 24 2019"
"July 24 2019",16113037,13:26:00,95.7,"pop5",13,26,"July 24 2019"
"July 24 2019",16113038,13:26:00,94.5,"pop5",13,26,"July 24 2019"
"July 24 2019",16113039,13:27:00,94.4,"pop5",13,27,"July 24 2019"
"July 24 2019",16113040,13:27:00,94.8,"pop5",13,27,"July 24 2019"
"July 24 2019",16113041,13:28:00,95.3,"pop5",13,28,"July 24 2019"
"July 24 2019",16113042,13:28:00,97.4,"pop5",13,28,"July 24 2019"
"July 24 2019",16113043,13:29:00,93.2,"pop5",13,29,"July 24 2019"
"July 24 2019",16113045,13:30:00,87.9,"pop5",13,30,"July 24 2019"
"July 24 2019",16113046,13:30:00,89.8,"pop5",13,30,"July 24 2019"
"July 24 2019",16113047,13:31:00,91.5,"pop5",13,31,"July 24 2019"
"July 24 2019",16113048,13:31:00,90.9,"pop5",13,31,"July 24 2019"
"July 24 2019",16113049,13:32:00,93.9,"pop5",13,32,"July 24 2019"
"July 24 2019",16113050,13:32:00,95,"pop5",13,32,"July 24 2019"
"August 1 2019",16118001,09:46:00,77.2,"pop1",9,46,"August 1 2019"
"August 1 2019",16118002,09:46:00,81,"pop1",9,46,"August 1 2019"
"August 1 2019",16118004,08:54:00,79.2,"pop1",8,54,"August 1 2019"
"August 1 2019",16118005,08:55:00,83.1,"pop1",8,55,"August 1 2019"
"August 1 2019",16118006,08:55:00,78,"pop1",8,55,"August 1 2019"
"August 1 2019",16118007,08:56:00,78.1,"pop1",8,56,"August 1 2019"
"August 1 2019",16118008,08:56:00,76.8,"pop1",8,56,"August 1 2019"
"August 1 2019",16118009,08:56:00,73.8,"pop1",8,56,"August 1 2019"
"August 1 2019",16118010,08:57:00,72.4,"pop1",8,57,"August 1 2019"
"August 1 2019",16118011,08:58:00,76.2,"pop1",8,58,"August 1 2019"
"August 1 2019",16118012,08:59:00,73.5,"pop1",8,59,"August 1 2019"
"August 1 2019",16118013,08:59:00,75.6,"pop1",8,59,"August 1 2019"
"August 1 2019",16118014,09:00:00,73,"pop1",9,0,"August 1 2019"
"August 1 2019",16118016,09:01:00,77.5,"pop1",9,1,"August 1 2019"
"August 1 2019",16118017,09:01:00,75.7,"pop1",9,1,"August 1 2019"
"August 1 2019",16118018,09:02:00,78.5,"pop1",9,2,"August 1 2019"
"August 1 2019",16118019,09:02:00,73.3,"pop1",9,2,"August 1 2019"
"August 1 2019",16118020,09:03:00,71.1,"pop1",9,3,"August 1 2019"
"August 1 2019",16118022,09:03:00,70.4,"pop1",9,3,"August 1 2019"
"August 1 2019",16118023,09:04:00,72.1,"pop1",9,4,"August 1 2019"
"August 1 2019",16118024,09:04:00,80.9,"pop1",9,4,"August 1 2019"
"August 1 2019",16118025,09:05:00,75.9,"pop1",9,5,"August 1 2019"
"August 1 2019",16118026,09:06:00,78.6,"pop1",9,6,"August 1 2019"
"August 1 2019",16118027,09:06:00,71.1,"pop1",9,6,"August 1 2019"
"August 1 2019",16118028,09:07:00,77.2,"pop1",9,7,"August 1 2019"
"August 1 2019",16118029,09:07:00,74.4,"pop1",9,7,"August 1 2019"
"August 1 2019",16118030,09:08:00,72.8,"pop1",9,8,"August 1 2019"
"August 1 2019",16118032,09:08:00,75.9,"pop1",9,8,"August 1 2019"
"August 1 2019",16118033,09:09:00,70.2,"pop1",9,9,"August 1 2019"
"August 1 2019",16118034,09:09:00,70.6,"pop1",9,9,"August 1 2019"
"August 1 2019",16118035,09:10:00,68.6,"pop1",9,10,"August 1 2019"
"August 1 2019",16118036,09:11:00,73,"pop1",9,11,"August 1 2019"
"August 1 2019",16118037,09:11:00,81.1,"pop1",9,11,"August 1 2019"
"August 1 2019",16118038,09:12:00,74.6,"pop1",9,12,"August 1 2019"
"August 1 2019",16118039,09:12:00,71.6,"pop1",9,12,"August 1 2019"
"August 1 2019",16118041,09:13:00,67.7,"pop1",9,13,"August 1 2019"
"August 1 2019",16118042,09:15:00,71.7,"pop1",9,15,"August 1 2019"
"August 1 2019",16118043,09:16:00,72,"pop1",9,16,"August 1 2019"
"August 1 2019",16118044,09:16:00,70.6,"pop1",9,16,"August 1 2019"
"August 1 2019",16118045,09:17:00,74.7,"pop1",9,17,"August 1 2019"
"August 1 2019",16118046,09:18:00,75.1,"pop1",9,18,"August 1 2019"
"August 1 2019",16118047,09:18:00,75.1,"pop1",9,18,"August 1 2019"
"August 1 2019",16118048,09:19:00,77.5,"pop1",9,19,"August 1 2019"
"August 1 2019",16118050,09:19:00,76.8,"pop1",9,19,"August 1 2019"
"August 1 2019",16118053,09:20:00,74.4,"pop1",9,20,"August 1 2019"
"August 1 2019",16118054,09:21:00,73.8,"pop1",9,21,"August 1 2019"
"August 1 2019",16118056,09:21:00,72.8,"pop1",9,21,"August 1 2019"
"August 1 2019",16118057,09:22:00,80.3,"pop1",9,22,"August 1 2019"
"August 1 2019",16118058,09:23:00,73.5,"pop1",9,23,"August 1 2019"
"August 1 2019",16118059,09:23:00,72,"pop1",9,23,"August 1 2019"
"August 1 2019",16118060,09:24:00,88.6,"pop1",9,24,"August 1 2019"
"August 1 2019",16118061,09:24:00,79,"pop1",9,24,"August 1 2019"
"August 1 2019",16118063,09:25:00,78.9,"pop1",9,25,"August 1 2019"
