"accession","year","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x1_adjusted","y1_adjusted","x2_adjusted","y2_adjusted","x3_adjusted","y3_adjusted","x4_adjusted","y4_adjusted","x5_adjusted","y5_adjusted","x6_adjusted","y6_adjusted","x7_adjusted","y7_adjusted","x8_adjusted","y8_adjusted","x9_adjusted","y9_adjusted","x10_adjusted","y10_adjusted","x11_adjusted","y11_adjusted","x12_adjusted","y12_adjusted","x13_adjusted","y13_adjusted","x14_adjusted","y14_adjusted","x15_adjusted","y15_adjusted","x16_adjusted","y16_adjusted","x17_adjusted","y17_adjusted","x18_adjusted","y18_adjusted","x19_adjusted","y19_adjusted","x20_adjusted","y20_adjusted","x21_adjusted","y21_adjusted","width","height","image_size","px2_cm2","all_area","convex_area","a_mid","a_distal","a_proximal","a_mid_branch","a_distal_branch","a_petiolar","veins","r1","r2","r3","r4","r5","r6","r7","blade","veins_to_blade","solidity","sinus_dist","sinus_prox","distal_lobing","proximal_lobing","px_cm","midvein_length","distal_length","proximal_length","petiolar_length","dist_branch_length","mid_branch_length","pop"
"16118066",2018,2489.5,4733.5,2490.5,4709.5,2478.5,4692.5,2446,4691.5,2600,4778.5,2564.5,4767,2600.5,4761,2740,4469,2727,4486,2722.5,4458,2361.5,4175.5,2362.5,4201,2332,4178.5,2980,5182,3376,4810,3336,4646,3560,4342,3496,3518,2520,4510,2784,3210,2056,2538,-303.507154197746,388.078733414947,-299.501320167372,360.48534551062,-311.337841891448,339.430300468369,-348.745962415778,334.414680744738,-181.261554396142,453.166296592005,-220.886315871155,435.670200446047,-178.60524663826,433.018893297487,17.1609442936644,112.426326140883,0.130605370676837,130.511413261787,-1.73907667388855,97.6459369112328,-385.016019906298,-271.43578078481,-386.890702560187,-241.872784607951,-419.435310420396,-271.476307854349,209.579606588728,964.220787840061,711.023653107833,581.726034885848,684.319600036552,387.607496366956,979.081359757799,63.1972938739059,1003.07200958884,-895.85752533197,-241.738160391505,133.632347894235,217.53369995142,-1336.0816501037,-543.23681316534,-2198.50803896634,8424,12240,"8424 x 12240",81234.12,19.8605832130637,26.8064330603938,0.48573955131169,0.246132721078286,0.114300801190436,0.0722556605524871,0.0756393988141929,0.0612688978473577,1.05533703079445,1.85356842666604,1.08175142415527,2.43079816707561,4.20887183858211,1.13823015501368,2.01819906462949,6.07382710614702,18.8052461822692,0.0561192882329553,0.740888695199341,7.76245252610603,0.816602678775864,0.12044092942367,0.951408845219231,285.015999550902,7.69070913363016,5.46101690678528,3.12406684755318,2.0023195546813,2.93854935419761,3.73800267259897,"pop1"
"16118066",2018,5878.667,4356.333,5898.667,4351.667,5895.667,4331.667,5871.667,4315.333,5910.667,4447.667,5900.667,4427,5925.667,4440,6069.667,4367.333,6044.333,4371.333,6061,4353.333,6003,4124,5995,4140,5980.333,4114,5860,4778,6256,4766,6278,4650,6504,4568,6652,4168,6498,4056,6510,3872,6288,3422,-369.312739226704,356.218415897014,-337.4907127739,324.749757755801,-365.86543705649,291.028206849052,-429.059461688988,288.058381667743,-205.749083792914,489.349611885792,-247.884024054589,462.370568358347,-186.63422551503,458.008640875429,-2.06415819992197,158.873939151005,-44.551326602444,195.187437320735,-34.1220616260587,142.75635477022,-403.312821168097,-217.008780446448,-399.92691456897,-178.173764018143,-456.809485821695,-209.735561832189,76.7930918556368,1160.58109977834,798.523892916744,686.788248598161,707.120356441341,446.280526156855,1033.33166906167,36.3194799389585,852.114639948771,-875.267052254133,438.421630903101,-907.676311712833,250.915452498175,-1263.06534138522,-674.438281529637,-1845.6438573545,8424,12240,"8424 x 12240",81234.12,7.48389458285522,7.37546723730122,0.192072532656233,0.10131856129536,0.0688297916625738,0.0375211795240719,0.0419837734316793,0.0267773251498559,0.468503163719773,0.801411180425217,0.436659244225146,0.727135642018397,1.25213343851087,0.943940064156567,1.10549932097497,1.7486125288241,7.01539141913526,0.0667821844468833,1.01470108158106,0.171528909280977,0.279956254834791,0.856015224377639,0.882033669950703,285.015999550902,3.46654916731277,2.71757892773567,1.93664926360868,1.20594544316098,1.7162547844316,2.01161323646003,"pop1"
"16118066",2018,8990.334,4658.667,9005.666,4635.667,8989.666,4615,8967.334,4609,9100.334,4715.667,9067.334,4707.667,9106,4694.333,9200,4560,9180,4574.667,9190.666,4547.333,9135.334,4254.667,9119.334,4279.333,9112,4246.667,9276,4942,9664,4850,9588,4742,9808,4654,10008,4206,9648,4138,9708,3814,9560,3214,-378.291924083693,509.242713170343,-368.118705742535,463.336397160922,-406.203634649165,440.39730166402,-445.311947579022,444.613929741813,-168.779954189784,532.002561329077,-226.037659381876,539.607274488711,-172.912606111126,494.682471269689,-106.433635657995,223.825679990909,-129.134569225827,259.386301014782,-129.026779017528,209.475503864852,-396.753577983158,-220.669501210141,-406.96177173736,-171.710121911479,-438.680935362974,-219.008725623211,249.007145068867,782.945647791875,807.804237400187,398.439153177919,620.854962458637,273.88522102394,915.662536667504,-0.968583391035561,957.374261257201,-834.486412321371,344.596176489624,-720.959216486636,240.51849132312,-1271.72157377401,-363.170109943086,-2132.31602097097,8424,12240,"8424 x 12240",81234.12,10.250204625297,11.7756720027987,0.271074158518488,0.143294297605363,0.121034316208435,0.0435451726196412,0.0664593646118063,0.0373221313901009,0.682729440953835,0.639992628713224,0.442718522844825,0.780319225603835,1.79225182718789,1.4143570781712,1.98153907974874,2.51629682207436,9.56747518434407,0.0713594159168589,0.87045602347457,1.49385504514605,0.0316123323549267,0.740822121326098,0.855010243717206,285.015999550902,5.31238831636466,3.83802721018096,2.44267690893223,1.05246174327226,2.18951687172591,2.5839457740324,"pop1"
"16118067",2018,1821.333,4258,1861.333,4232.667,1849.333,4180.667,1791.333,4173.333,2004,4392.667,1975.333,4379.333,2021.333,4373.333,2339,4089,2300,4105,2311,4057,2017,3556,1992,3611,1976,3547,2096,5160,2960,4848,3024,4652,3432,4176,3548,3308,2900,3204,2888,2808,2704,2072,-409.327511512265,442.613750354021,-380.766963450106,407.027853438664,-407.943114278836,363.363574308861,-463.114243226827,374.785293107946,-200.736300935709,508.364636143642,-231.036436551169,505.157666730274,-190.969350885885,485.325290097255,9.88963533745629,126.90502185794,-20.6730685833674,153.669366114621,-25.6301711529264,106.471129803442,-450.103624355836,-258.523042096937,-455.725478630016,-200.571563797567,-490.295199410015,-253.927950343869,122.717370476721,1179.25464534009,813.055943002262,625.035673528268,810.21361858068,426.351437844822,1033.59215002453,-135.024024204832,868.352164517169,-962.637632029644,245.069544527762,-855.143992267248,110.491412738184,-1212.44934432364,-287.060376231803,-1826.04778960611,8424,12240,"8424 x 12240",81234.12,35.3657710023816,37.6239354288566,0.772052567184792,0.661017605656334,0.266797959336463,0.179758209973839,0.128523580978042,0.127842876312297,2.13599279944177,4.25732261271498,1.91306224663974,5.54066294433919,5.9015595909699,5.75473759055924,5.06957031725095,4.79286290046596,33.22977820294,0.0642794780752641,0.939980642621903,3.99536549420367,1.73720106772868,0.751156649382637,0.981519010844153,285.015999550902,8.00992554298278,6.72395662812229,4.45826927524447,2.74114436185083,3.9131186263777,4.12458692236303,"pop1"
"16118067",2018,5610.5,4344.5,5622.5,4308.5,5588,4277.5,5521.5,4282,5866,4450,5836,4442,5865.5,4431,5947,4085,5905.667,4127,5919,4066.333,5509.667,3641,5512.333,3706.333,5468.333,3654.333,6193,4907,7039,4499,6793,4343,7039,4001,6793,2771,6391,2933,6211,2585,5305,1895,-384.889279042121,399.114695718492,-371.718700448737,366.260250872448,-402.12240031607,335.481685503249,-464.291258919816,335.982458519696,-152.842023945835,511.521909627158,-180.331682833108,502.408659351529,-152.253510852649,493.802968002443,-57.1723726574796,176.158261899315,-97.9882397466259,212.972083110517,-82.2080219726091,157.223752711139,-439.748124797495,-261.51932515469,-440.890276265742,-200.538824452591,-478.974551675851,-251.397860152089,126.279706363487,955.183013265136,936.638583116658,622.221609703441,716.238539411387,463.320076217545,964.266340493209,158.525870207642,803.449050648211,-1000.39418580534,420.153098896579,-871.855327707054,271.858372908218,-1205.86961218962,-533.453248363616,-1898.60215924837,8424,12240,"8424 x 12240",81234.12,38.3632193190498,40.8382876770255,0.866691115205039,0.534486367920332,0.236373890675494,0.299353799173307,0.260925015252194,0.068284115098434,2.2661143033248,3.20085944182075,1.85476712248499,3.56265875410476,8.3944037308461,4.02908448445063,6.18802443172895,8.86730705028874,36.0971050157249,0.0627782838080122,0.939393434476243,2.47506835797569,0,0.811784249201316,0.819315261664259,285.015999550902,8.41283381819643,6.77367090883035,5.02751063123295,2.01394953466534,3.92121788036152,4.54112452707658,"pop1"
"16118067",2018,9107.5,4519,9140.5,4494.5,9114,4448.5,9059.5,4444,9296,4724.5,9264,4700.5,9310.5,4704,9511.333,4362.667,9467.333,4389.333,9491.333,4345.333,9224.667,3905.333,9203.333,3940,9195.333,3896,9396,5402,10314,5066,10206,4844,10368,4562,10722,3536,10350,3458,10218,3158,9594,2006,-371.328696750605,385.736807070825,-347.701739183804,354.970961855343,-383.641636332025,320.059670037342,-434.277737531152,330.054602637784,-147.123511650697,523.585443186192,-182.372520501287,510.06602950294,-139.256937219341,501.230100392989,-45.1287956608739,139.493196419436,-78.1816591357445,175.067089898926,-67.762407761618,128.924824461207,-423.506789184814,-201.602260206342,-433.917073289757,-164.620977805606,-452.54650614797,-202.496143752322,118.68362361144,1112.76586875837,865.213207871149,570.59226767066,709.820895868171,396.96848159094,784.026045529926,99.1247606202471,840.313237419903,-923.703465698355,482.471228209638,-898.404601931775,285.141348023086,-1136.63423120957,-578.923576183635,-2021.17842349923,8424,12240,"8424 x 12240",81234.12,36.6051798554599,40.5165412390756,0.608450929307675,0.435549405089813,0.281872013877912,0.113820848240973,0.194589011501613,0.118669347313666,1.75295155533165,4.034911684893,2.13880725242053,3.12826506891439,5.84424515216024,3.95952973024142,5.83280623646816,9.91366317503053,34.8522283001283,0.0502966852000451,0.903462604062476,2.74539811596408,1.16596326765157,0.856693469840986,0.859103151624431,285.015999550902,8.74481789250949,6.48696307170052,4.61328986926513,2.45315950927027,3.15118416751568,4.42794233885763,"pop1"
"16118068",2018,2171,5529,2172,5483,2126,5457,2078,5463,2446,5637,2410,5625,2447,5598,2676,5081,2650,5114,2646,5062,2059,4656,2055,4719,2013,4651,2946,6575,4152,5783,2598,5429,3894,4529,3828,3575,2238,5321,2856,3479,2238,2351,-332.210873241363,375.938183404884,-330.394216384461,342.029343568301,-363.716644133409,321.771221320048,-399.264996585837,325.071261805713,-131.888054155073,462.055846859508,-158.162286516556,452.359510065465,-130.235592682709,433.310617332504,50.815232274363,57.3126477620775,30.862044311679,81.0455135075225,29.131146991343,42.5934395594889,-394.351128094414,-270.664914213733,-398.77952101787,-224.286247361548,-428.166141996975,-275.432205533252,214.93907214391,1165.70787009573,1123.132897559,609.770765605201,-14.8849960065316,312.188240296278,962.23140503601,-321.304911169409,935.923421666983,-1026.57935841476,-277.908797423419,224.076775743696,221.171069667734,-1120.19428748479,-208.243041412407,-1966.76931274893,8424,12240,"8424 x 12240",81234.12,42.132406924578,72.3388768167859,1.07945405206581,0.779069189153523,0.559284694657861,0.280073200768347,0.159058779734427,0.170913404367524,3.02785332074749,9.40016337962423,2.33842626718921,3.03334362457549,7.37623550301277,2.01293495885719,4.9328656480799,10.0105842224917,39.1045536038305,0.0774296863588514,0.582431035406972,17.7686420435157,12.4378278486922,0.0694321824860643,0.214425875337756,285.015999550902,10.9185911428422,8.88304803381767,7.01636856615847,3.77797121998508,4.75739121582257,5.08304396614721,"pop1"
"16118068",2018,6418.667,4262.667,6408.667,4220,6370.667,4194.667,6341.333,4198,6651.667,4300.667,6606.333,4299.333,6653,4278,6925,3808.667,6901,3836.667,6893,3788.667,6395.667,3221.333,6387.667,3264,6349,3218.667,7297,4980,8095,4122,7339,3978,8179,3234,7963,2184,6637,3570,7195,2190,6589,1230,-398.416143395811,483.566002999254,-404.789429159954,448.970910674904,-434.280741263345,427.194696367613,-457.928696583712,428.736399653964,-213.065464640644,523.014399015652,-249.362057875553,520.197485506895,-211.123020703909,504.891772436041,25.0516181425912,139.072619337732,4.72961598621483,160.597484499507,0.165448354997455,121.803573004258,-376.720380643736,-352.243936072809,-384.779180889218,-318.342628555024,-414.034409950227,-356.180202565564,278.167337962202,1092.56520544624,951.060226835106,435.393565411827,350.462892883398,290.797915459137,1052.63667867052,-273.351681965673,919.922426937938,-1123.5487835392,-196.662672543163,-63.386974881685,303.922162258446,-1148.33957328273,-144.956210382149,-1941.40824895035,8424,12240,"8424 x 12240",81234.12,43.5857507965866,57.1319306530309,0.990448310254338,0.79698194483423,0.302008300889966,0.159135576965669,0.131225598307698,0.184257600131487,2.56405733138339,6.74472406422325,2.70004709843601,4.19820190019288,8.86836757756477,5.31132381387892,4.62906187148328,8.56996713942368,41.0216934652028,0.0625049117866961,0.762896515107953,11.0631345547905,2.48304530165403,0.264764868488629,0.569088930554919,285.015999550902,10.4396605538924,8.9926735086937,5.91392259345368,3.34443578643985,4.89855977777933,4.64598214016103,"pop1"
"16118068",2018,9462.666,6536,9484,6488,9461.334,6457.333,9422.666,6457.333,9710.666,6632,9664,6621.333,9714.666,6610.667,10033.334,6161.333,10009.334,6188,10009.334,6138.667,9573.334,5536.667,9566.666,5571.333,9534.666,5523.333,10104,7400,11094,6788,10914,6440,11382,5762,11202,4568,9846,5786,10488,4370,9888,3524,-414.724054107589,460.194993255628,-400.271705730846,421.77881818953,-419.35148775521,398.890532786376,-449.514965576591,400.654370886573,-216.88938571716,523.768543012622,-253.778382226607,517.576276819985,-214.742236831932,506.944998356464,13.3425547649775,141.900131719828,-4.16254498404351,163.796831250899,-6.41286630909367,125.313981055334,-373.980541555817,-324.395862659995,-377.600714787728,-297.050036793438,-404.75224884932,-333.033385200904,124.968197978562,1104.91505877543,869.314275506359,582.35769491178,713.028931896216,319.10644261519,1047.17151461246,-231.124088929956,852.29594050767,-1154.3086772379,-149.910564089157,-142.338043889706,286.299170353949,-1276.192100355,-220.328887099105,-1908.75647856873,8424,12240,"8424 x 12240",81234.12,49.5772789725913,58.069621845266,0.941567336484024,0.713109647362428,0.315955376878134,0.147280945494399,0.162375638598663,0.19476910823923,2.47505805305688,6.16145289688632,3.90583458034588,6.98649481277081,10.3539445247885,5.67783446440948,4.94530122591328,9.07135841442,47.1022209195343,0.0525465255085333,0.853755843368437,9.99200828420373,1.49966541152905,0.301184914704005,0.873661258088848,285.015999550902,10.410101252914,9.02621200689292,5.76809886590368,3.08207110746855,4.98872675675911,5.25651979666678,"pop1"
"16118069",2018,2287.333,4211,2298.667,4176.667,2268.333,4148.333,2217.667,4155,2543,4402,2518,4381,2557,4378,2680,3998,2658,4016,2663,3973,2168,3552,2179,3589,2124,3564,2682,5208,3642,4794,3450,4404,3942,4002,3816,2502,2934,3102,2718,2154,1692,1644,-328.030551220252,304.838290484691,-317.496651722425,276.854656057157,-341.597274592456,252.409744583417,-383.689595233358,256.194170672472,-123.273606119105,471.364065767752,-143.216364942215,453.160804126685,-110.888492565302,452.009348431368,3.6807179240541,142.201324783084,-15.1105852037393,156.325935518932,-9.51547978903088,120.96515412304,-404.205111287873,-243.756194492227,-396.375168789739,-212.808628010387,-440.970825856976,-235.338210507365,-35.8516348123035,1142.09428905144,771.489246252863,832.681109862956,626.113836263574,503.888367210049,1046.33714049226,188.461418878533,993.27887409167,-1055.27960540256,244.058604288456,-589.519437710043,97.8446885230989,-1380.2053436183,-732.581765701204,-1836.5412598107,8424,12240,"8424 x 12240",81234.12,50.9816554854043,56.4469698139156,0.926470760617596,0.528331137211809,0.315330898586678,0.219907595478353,0.140359740463736,0.106057651637021,2.23645778399519,5.11672927582646,3.17817015190171,4.77600710144946,11.6484058668944,5.55100316221805,7.91990844487515,10.554973698244,48.7451977014092,0.0458805767430611,0.903177896944188,7.1932089619485,1.72789463343728,0.548833473955288,0.79380969629023,285.015999550902,9.00822250484637,7.92799488261373,5.18034983527914,2.91364811941081,4.4664503792504,5.32443157378889,"pop1"
"16118069",2018,6043,3811,6055,3778,6019,3735,5953,3736,6322,4014,6292,3998,6342,3998,6532,3494,6502,3522,6498,3478,5976,2934,5972,2990,5926,2950,6610,4792,7492,4402,7258,3886,7966,3268,7720,1948,6688,2620,6808,1648,6034,1066,-370.963483781864,384.354286036893,-362.127341721485,358.040531361528,-391.419609161249,324.765217545249,-443.557005614334,326.849373185473,-146.501899320425,539.306916958341,-170.523299288096,527.250930988487,-131.010419766132,526.270705193196,9.25784640079534,124.256021589698,-13.9009548670197,146.971369599173,-17.9245839286329,112.278453683468,-441.103902790699,-307.388118212655,-443.16708026173,-263.055275084433,-480.303110058169,-293.763770970336,96.3446001008144,1148.48122173922,785.706033664979,822.989578438966,590.669827294787,419.804118494265,1138.05661049599,-82.4550696585249,917.775282252247,-1120.77237812553,115.403683607633,-569.487416935531,191.179004999886,-1339.9703367512,-431.890198257297,-1784.72635907575,8424,12240,"8424 x 12240",81234.12,54.2130634270427,59.2992513490637,1.10483747469659,0.760425545325043,0.300003249865943,0.255114476527843,0.205406299717409,0.115296380387945,2.74108342652078,4.91490521470535,4.50874583241623,6.65461754248092,11.9929655174451,6.89321186713169,7.40059718748723,9.1069368388554,51.471980000522,0.0532538951579671,0.914228463154092,7.51561043561499,2.42942251359404,0.527048857035469,0.770976140796279,285.015999550902,9.36765483628673,8.66778603447115,5.49325117894169,2.95555532552023,5.15318894434293,5.46048799491236,"pop1"
"16118069",2018,10048,4261,10052,4219,10021,4181,9971,4184,10306,4429,10283,4398,10320,4410,10500,4062,10462,4070,10468,4032,9998,3488,9990,3532,9938,3484,10428,5146,11172,4996,11154,4630,11652,4366,11868,3460,10338,3556,11034,2188,10044,1246,-292.056159020869,339.237044890512,-295.365568681453,304.971245882576,-326.092491590392,279.337889425722,-365.681323488831,289.49558484588,-59.3220585834136,433.805857727505,-82.5547027451866,412.539363194039,-51.0536017059276,416.414054301104,39.1701857807522,109.7215080246,9.9697825593748,122.023545454388,8.88289281255207,90.6518963763454,-451.994046974522,-272.244874116422,-451.578787243836,-235.75655519473,-500.679321574839,-266.143862640128,149.608748313097,989.260778739733,722.350391000565,753.712273753725,651.168345155338,463.307871857692,1009.16367658075,174.587912934691,1041.68675896506,-584.69158033705,-169.080123370185,-270.501556175353,176.311194874306,-1474.32363807057,-762.853791062333,-2075.40476087426,8424,12240,"8424 x 12240",81234.12,44.4494690162213,53.3176145688536,1.26015398455723,0.60313941974136,0.243321402386091,0.216559248749171,0.127828060425841,0.0782245194506939,2.52922663531038,3.39603604987658,2.47197852331016,4.88880780637496,6.82826378866417,5.98825961307884,4.41856205249715,13.928334547109,41.9202423809109,0.0603342559980548,0.833673249931688,9.55615694488966,0.688011392257342,0.353448242006414,0.862827904662332,285.015999550902,10.304306713269,6.93064990044809,4.74685686256064,2.61236555888526,4.24122863151334,5.90158996127805,"pop1"
"16118071",2018,3476,4404,3490.667,4394,3473.333,4368,3442.667,4368,3568.667,4479.333,3543.333,4462,3576,4458,3689.333,4307.333,3661.333,4312.667,3675.333,4286.667,3482.667,4042.667,3482.667,4084.667,3450.667,4037.333,3718,4768,4048,4536,3962,4476,4108,4274,4148,3956,3866,3960,3774,3740,3514,3396,-404.762159638868,405.986613702994,-374.305324025522,380.158858120923,-419.210922376867,326.07585585728,-487.816849979196,333.301237779727,-179.698075979806,552.687711904877,-240.459183223633,519.879431806139,-168.319083135735,503.233789672509,49.7298627602286,139.458810755243,-11.6549212249973,157.989258536477,13.5398565891624,96.5234832617496,-474.982377693348,-403.957860946768,-465.086530802891,-309.995526136299,-547.829500580224,-408.351384598777,222.403871129228,1163.30792140586,906.016585626103,566.524798789671,699.480594980203,452.555816502793,978.517257133922,-33.7581186810538,993.079497163764,-754.61184118933,363.131996473513,-679.2195039905,105.474350795804,-1149.72654552338,-557.248943990847,-1858.06280703011,8424,12240,"8424 x 12240",81234.12,6.57228306966946,7.51053413954011,0.257608379336123,0.153945647740088,0.0939552192537844,0.075313095039338,0.008000614630917,0.0290807661177733,0.617903722118024,0.799573910568639,0.275623137174363,0.842693260473579,0.811252623897528,0.873011493747971,1.25101294327432,1.101211978415,5.9543793475514,0.103772985571053,0.87507532055129,0.830340748444127,0.107910321426514,0.71631573693088,0.831822159789065,285.015999550902,3.41599009822924,2.77195408469827,2.03865190786062,1.18800995976536,1.52329028922885,1.52788366251587,"pop1"
"16118071",2018,5975.5,4441.5,5979,4426.5,5960.5,4411,5937.5,4413,6114,4519.5,6090.5,4516.5,6115,4502,6163.5,4258.5,6138.5,4283,6144.5,4246.5,5887.5,3989.5,5889,4022,5862.5,3994.5,6348,4771,6627,4423,6561,4351,6618,4114,6582,3772,6201,3901,6159,3652,5901,3319,-404.764266369788,435.956681949143,-394.84513645301,406.63897906874,-428.827070644931,372.039543839747,-475.21462566866,371.563001190275,-142.955301796939,618.906611425157,-189.369690564001,608.333124691771,-137.549422767878,584.102528285694,6.83839974036287,106.559846339519,-47.9280899131273,150.692392102022,-28.824688126178,78.8628399761377,-492.786879383602,-485.137050655484,-496.112330953305,-419.847509390006,-543.758164488849,-480.003066365424,276.079028493772,1167.43051268714,901.788250729693,525.75680379222,783.806182539549,368.916807576835,943.928309814568,-93.9720339472401,938.493014557701,-784.953335860712,151.414383392335,-601.115310370211,115.879324452325,-1107.27122819918,-335.291226590021,-1823.46013813613,8424,12240,"8424 x 12240",81234.12,7.70363333781421,9.0693525700777,0.21932132704829,0.159335756945481,0.0929689396524515,0.0574266084251297,0.0463028958767572,0.0320570346548962,0.607412562603005,0.933108526318744,0.592651216016127,1.08010802603635,0.988753248019428,1.09944411289246,1.30972982781127,1.09242581811682,7.0962207752112,0.0855966269714779,0.849413811877887,1.29370515738953,0.0720140748739569,0.632561932825926,0.905660694811861,285.015999550902,3.83856862038927,3.12467238033627,2.28002325163778,1.23749812696739,1.72834112960963,1.56296923665031,"pop1"
"16118071",2018,8573.5,4323,8585.5,4305.5,8565.5,4279.5,8525,4286.5,8701,4377.5,8675,4370.5,8698.5,4361.5,8790,4136.333,8770,4158.333,8768,4119.667,8512.667,3841.667,8510.667,3867.667,8482,3843,8982,4631,9298,4267,9222,4215,9266,4023,9238,3547,8898,3603,8778,3323,8450,3051,-409.792620919213,460.863554673305,-385.300310370458,431.799948631534,-416.336979846684,381.910809526022,-489.765206039941,387.204831205276,-192.203585304017,580.615994493903,-237.304254944226,563.528149872329,-193.821947296599,551.654387115086,9.20021359385908,166.546701567542,-30.3492904873475,202.212254191448,-27.0566263336513,132.939683782707,-432.855961399539,-407.848064112553,-441.031858965962,-361.860640867659,-487.75290597859,-410.91095358663,263.689431437723,1082.28726277323,891.480147744183,489.540344974608,765.240789994668,383.377440809849,877.7172624999,48.9621056134083,912.229302157149,-804.4210742229,296.285262034622,-764.906512323873,132.056734573477,-1285.2576339246,-404.327596149316,-1828.23859019203,8424,12240,"8424 x 12240",81234.12,9.82323837569731,10.9240566033091,0.331398906026131,0.228591661976461,0.091747162399248,0.0360767372133837,0.0505042708655155,0.0284609471980493,0.766779685678788,1.12261941164624,0.518418245929174,1.02328857320034,1.41411837784419,1.55250993978888,1.93417665508046,1.49132748652905,9.05645869001834,0.0846666132893536,0.899229904458908,0.945218585490924,0.155599642120823,0.758048319226606,0.901003658499515,285.015999550902,4.33546384266475,3.49922355114919,2.52635624801878,1.37007493756964,1.76008352754976,2.08635770853548,"pop1"
"16118072",2018,4121.5,4440,4121.5,4413.5,4087.5,4406.5,4057.5,4414.5,4237.5,4461.5,4202.5,4463,4232.5,4439,4191,4164,4182,4195,4165,4172,4039,4063,4037,4086,4011,4068,4587,5028,5007,4044,4367,4284,4843,3720,4303,3124,4083,4300,4247,3328,3775,3124,-325.676524907327,369.215450340829,-311.101574997277,332.355833207077,-354.543172475661,303.919394834323,-400.671025807468,298.546883127475,-176.153726248874,462.920203470696,-225.661236609112,445.756663049899,-170.733413520293,428.874311581653,-77.2074846820599,23.5439292024597,-106.77578662226,61.7127436158875,-117.771622220094,20.371409934864,-233.078875754325,-200.539607281936,-248.510690176917,-169.648237687364,-274.774876859808,-208.984909614489,-1.59798797708229,1443.10579214362,1123.79031042537,305.430912996834,101.596237066398,287.255070342799,1073.87735046013,-235.429756308206,650.574591749353,-1361.42238887963,-302.227554048548,153.310470330939,460.482956234624,-1108.47277754671,-83.83589302878,-1651.82139086101,8424,12240,"8424 x 12240",81234.12,13.5012403039511,15.3366267154737,0.285822016659995,0.249276412423745,0.158626387532726,0.0203978328318199,0.0998102767654774,0.125266021223594,0.939198947437358,3.58124147833447,0.538903788211161,1.18491466393678,3.86753743377783,0.47751486690568,0.515448434721765,2.39648069062606,12.5620413565137,0.0747648348530837,0.880326590353089,0.792080963023912,1.04330544849873,0.0819659530004404,0.289277401944156,285.015999550902,4.6328982047731,4.56546129613292,3.38465265896265,2.36604431032303,2.81153235385125,2.7198658903747,"pop1"
"16118072",2018,6900,4274.667,6912.667,4255.333,6898,4240.667,6859.333,4246.667,6983.333,4326.667,6963.333,4316.667,6992.667,4305.333,7082,4114,7067.333,4128.667,7063.333,4101.333,6831.333,3896.667,6838,3914,6812,3896,7226,4711,7577,4285,7514,4207,7610,4012,7601,3484,6986,4000,7187,3361,6803,2941,-352.742298143817,394.804473454069,-327.752257010445,360.783826449497,-353.066484802549,332.604431661581,-424.16852240415,339.767122869962,-205.853388340838,497.7799012771,-241.349266369594,477.588476547461,-186.746139181516,459.786161525484,-5.1320193020226,119.590487310562,-33.3132377535578,144.904617363237,-37.9362826748919,94.6656383760727,-441.022303631319,-301.251846641217,-430.558055821261,-268.990656418997,-476.214000115595,-304.357826646243,199.125102484576,1222.39214362909,880.868028198437,479.81798276478,773.600895838232,331.414636734362,967.731791528597,-14.816783188946,1002.9252372932,-978.5908271588,-169.061431551777,-97.6901500307516,259.950450094632,-1243.36557533991,-399.285818334355,-2046.83623453841,8424,12240,"8424 x 12240",81234.12,9.28285483365864,11.8421796592369,0.246474294846741,0.172320748830795,0.10418224646258,0.0599259769170196,0.0384576210095256,0.0323754968971753,0.653736384963837,1.46660679650377,0.497280225353587,1.00519958239213,1.72157955302526,0.798632570347299,0.954307845028608,2.18551187604425,8.6291184486949,0.075759347707495,0.783880594685797,2.55998957088475,0.000664745306528833,0.24810386972785,0.907183078006731,285.015999550902,4.57820868809362,3.62530692631277,2.35412975270478,1.62845054878705,1.91703016955892,2.27500138554713,"pop1"
