"accession","year","veins_to_blade","distal_lobing","proximal_lobing","ln_area","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x1_adjusted","y1_adjusted","x2_adjusted","y2_adjusted","x3_adjusted","y3_adjusted","x4_adjusted","y4_adjusted","x5_adjusted","y5_adjusted","x6_adjusted","y6_adjusted","x7_adjusted","y7_adjusted","x8_adjusted","y8_adjusted","x9_adjusted","y9_adjusted","x10_adjusted","y10_adjusted","x11_adjusted","y11_adjusted","x12_adjusted","y12_adjusted","x13_adjusted","y13_adjusted","x14_adjusted","y14_adjusted","x15_adjusted","y15_adjusted","x16_adjusted","y16_adjusted","x17_adjusted","y17_adjusted","x18_adjusted","y18_adjusted","x19_adjusted","y19_adjusted","x20_adjusted","y20_adjusted","x21_adjusted","y21_adjusted","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42"
16117014,2018,0.06679603571905,0.0949493308827173,0.837318184296811,3.62204847798986,10315,5738,10317.666,5704,10282.334,5681.333,10215,5689.333,10590,5850,10548.667,5842,10591.333,5816.667,10635.333,5364.667,10616.667,5394,10606,5355.333,10074,5254.667,10104.666,5293.333,10035.334,5273.333,11244,6484,11694,5698,11454,5512,11694,5038,11478,4006,10338,5494,10374,3844,9114,3532,-361.036149352695,274.538673253818,-348.386217947629,245.812713922894,-372.19021101734,215.382794774836,-433.11568705692,201.867045143662,-156.181130930128,455.417940969766,-189.65615400035,435.905503384242,-144.891922340512,426.866262325218,30.7121026420267,47.5810574323347,5.58123925193646,67.3896994101275,8.06709780240447,30.5570292147675,-423.492161513283,-218.588675025425,-408.604313143673,-175.678388666488,-462.755174582257,-214.12538967235,219.259947984578,1204.95874797955,849.077461597107,658.922618770223,697.118937260863,424.396426214712,1049.67749254504,85.5716528609035,1175.70086118421,-876.591685780264,-266.894513341771,69.5631657234069,265.879253077663,-1352.87242918,-733.870758119287,-2006.87476305592,-1.25448652677733,0.488979735426883,1.09524452835057,-0.195180112737874,0.705061934496052,-1.51395187483511,-1.25556963595893,0.346809161485351,1.05395035899449,0.349829515880125,-0.03275929816877,-0.97086612550094,0.511583523192584,1.15173040678331,-2.69147119306865,-0.792041704191841,0.261572897104586,-0.789955114017731,0.753154113769507,-0.0277261502573335,-0.939132657313649,-0.921780573983785,-0.190237081963777,0.0455422146530863,0.452885800214643,0.0312724732516678,-0.713595825564137,0.347394578963883,-0.0292848071108565,1.65923614348925,1.16027928750166,1.5241402084759,-0.775774644228249,0.768196924884719,1.32663684943946,0.681133850913568,1.77647497501219,-1.21937940788244,-0.108448888170219,-1.87174875068373,-2.09654515970215e-12,2.37676545111754e-12
16117015,2018,0.0623540308741942,0.774778335100668,0.731566217133418,3.1248462874559,2711.5,3819.5,2711.5,3787.5,2688,3756,2647,3754,2832,3848,2799,3845.5,2831.5,3824.5,2977,3580,2953,3605,2951,3567,2733,3300,2730,3328,2702,3297,3155,4228,3723,3856,3447,3692,3895,3520,3991,2780,3487,2780,3455,2384,2911,1774,-374.945006590422,503.502517246056,-379.345507127078,464.707769592857,-412.167142650667,429.750807453345,-462.14794436487,432.96427703761,-224.939339168383,521.483454541341,-265.290211790171,522.990631059362,-228.777124682071,493.062319554409,-86.0048308593172,176.637674889072,-111.663000554954,210.246446895627,-119.313266670558,164.452715340994,-420.319161410703,-129.262550484421,-420.105731033617,-94.9045993625597,-458.314120125052,-128.636573182023,218.90108882889,937.753530631213,856.352040934555,408.655704637124,499.194777175347,247.786940043135,1018.66855393561,-22.3418361059965,1033.29122198504,-932.671877196204,422.273946447149,-863.363993743871,329.023004652831,-1339.04849541556,-414.372246931566,-2003.76486343152,1.06735806050141,-0.520186802712304,-0.475082751903387,1.79607601805413,-0.2931331197096,-1.21906666114426,1.55550251574307,0.314523190923733,-1.63258488128647,-1.19997155549512,1.33758290665318,0.127718018122826,-0.559086436522971,-0.22934565434558,0.772880989928226,-0.711421382052854,0.163162753617373,1.21492691282044,0.0849009553344876,0.350095335694954,-2.00254562237895,0.615770224133504,-0.294105978542835,-0.599669773334063,-0.707966576627913,0.22151490014525,1.39088630017066,1.10501338049412,0.643205113573354,0.42788135129947,1.03778244681014,0.352104158996751,0.508620520849406,-0.599760834944659,-0.527874878253878,0.848552675579381,0.470071860383409,-0.568582839884526,-0.347088523213326,-1.47267701354732,-1.49802392712672e-12,-1.95399252334028e-12
16117015,2018,0.0573496965658973,0.67489791060733,0.908923029779363,3.43346151647231,6369,3754.5,6367.5,3726,6350.5,3707.5,6301,3708,6639,3672,6605,3680,6638,3651,6584,3342,6569,3376,6560,3336,6236,3046,6244,3091,6204,3052,7124,4053,7688,3123,7538,3117,7472,2613,7430,2139,6734,2481,6776,1881,5822,1341,-475.542922318941,516.72548955624,-469.031840961422,488.428383644081,-480.481445510235,465.573673143168,-529.039702248799,452.205695622148,-188.348092432182,511.612260560022,-223.844620731886,509.919463672022,-183.447490673742,490.79122888019,-149.76584775607,173.426960256097,-173.956030302248,202.484858741406,-171.5617380565,160.839506799812,-407.298707929325,-213.523880188684,-412.070849511166,-167.267732661156,-440.279060970543,-216.613090628318,179.395998217018,1020.05745167946,991.415617286556,268.266953993103,846.373179467413,220.407006771003,922.905439163733,-291.055251466888,1014.51501891937,-766.454523387788,237.984940023089,-626.76671711484,447.031378557019,-1201.89754071057,-334.953222231155,-1997.16019716051,0.837032150650483,-1.42710437868905,1.0036693735392,0.675391688022395,0.288418893153466,-0.941726411172712,-0.56227723244146,1.16542343474703,-0.928519676924442,-1.23553513448994,0.322943843389817,0.199027854220295,-0.971824212860462,-5.24090506130072,-0.165918913347903,-1.02565803508403,2.34527647349223,-0.807122592974399,-0.606234119806804,-0.868167699429844,1.26730135934315,0.0428528242122167,1.06312563896379,1.21807780843218,0.172303118835815,0.42776887922625,-1.27783550373265,-0.897147365534975,0.946586398174684,0.701220142530516,-0.336660288940108,0.509498360867992,0.29655704265531,0.783449425117291,0.825745199762065,1.08684156392869,0.588128734930813,-0.352700073649167,-0.45545958095831,-1.27050065248081,-2.39319675188199e-12,-1.86872739504906e-12
16117015,2018,0.0586482405168527,0.443248358987826,0.901438191275339,3.32645944790087,9398.334,5906,9415.666,5884,9404.334,5852.667,9356.334,5840.667,9660.5,5979.5,9637.5,5976.5,9662.5,5956,9801.666,5665,9768.334,5683.667,9781.666,5649,9659,5102.333,9648.334,5134.333,9631,5106.333,9859,6313,10455,6187,10383,6013,10857,5803,11181,4921,10005,5197,10623,4231,10191,3439,-390.604185133639,546.601806524999,-380.566646552024,519.614750104041,-401.520246608447,492.51643056464,-452.274934491422,495.881599720028,-110.887467641468,536.010890122941,-134.341773956046,540.314775595856,-116.327437744917,512.382017991289,-71.7278329694676,183.775214617753,-98.4736417859738,212.536783009357,-96.3382127714401,174.411734088667,-388.471188278269,-321.995045395193,-388.836940462008,-287.319380131206,-414.615496359269,-309.26639571072,188.362827280084,799.921281634793,732.002038891994,488.996239359605,606.764140093481,341.367724216532,1004.56105921365,-13.3643104609819,1044.02090821854,-978.56155436073,-20.0436617399245,-338.259312237002,280.710611776304,-1478.21252713654,-391.391918979764,-2117.35272211812,-0.190144717588915,-0.586090174756935,1.00197325832366,1.755080598998,0.559840614486987,1.34722804039947,2.66643059784246,1.28895956289875,-0.869977839379718,-0.820769312901161,1.86068167854869,-0.952917620948268,-0.733085021308263,-1.37836242493869,1.21319801739401,-0.564456563342465,1.70190732282772,1.23047503219122,0.402142647967134,-1.95854251094622,-0.272207462599756,-0.0203111298114606,-0.548790258323726,0.670195008831833,0.00404843889029618,1.24898667357761,-0.249883898503875,-1.53763533450135,0.758321287136436,-0.549473671801882,-1.17641360296285,-1.00421057511815,-0.109734116554218,1.19655057107098,-0.39671036200947,0.0737868604363851,1.16539386214221,-0.00744631286039758,0.425967856034267,-1.55282881690535,-5.69211344725318e-12,1.48503431773861e-12
16117016,2018,0.0423663113518186,0.673755168831148,0.821435667872364,3.65528903498325,2476.5,5300.5,2493,5266,2469,5242.5,2419,5239.5,2734.333,5364.333,2704.667,5357,2731.667,5347.333,2898,4967,2879.5,4983,2880,4958,2517,4510.667,2517,4537.333,2485,4513.333,3185,5880,3875,5478,3641,5232,4133,4782,4085,3972,3203,4068,3287,3408,2453,2718,-437.764461399913,472.334352854012,-423.220251238713,439.265630803776,-446.58509750758,417.797339539628,-493.883623941392,416.464267422156,-192.411691714755,524.871523095178,-220.641382588701,518.837564312094,-195.438662233964,508.900562933531,-49.7975757295428,144.812966350557,-66.7849216358605,160.474498880291,-67.0625567760255,136.85522449297,-423.211695081723,-274.617765285868,-422.41201295202,-249.44049609597,-453.345223226888,-271.140962322889,248.559359765847,998.234476856534,887.981977514633,597.98536248488,659.668664893944,372.736633677995,1110.70592144024,-66.8949099831606,1041.09475192944,-830.234117273041,211.21468213874,-713.143534484896,270.73243532059,-1338.81558744477,-537.398636976366,-1965.283030813,0.596462685700645,-0.0690270805750927,0.649460436685053,0.866340165821951,-0.874619594049971,-0.20783732649568,0.497236359884029,0.26336021624201,0.158688301615653,-1.39389112249792,1.22746373325899,-0.592180481856755,1.40367769944902,-1.18158756998191,1.08538023633606,-0.82919734081249,1.80764161781286,0.286815884239861,1.11841844004155,-0.473234594111179,-0.719689288295831,-1.3497375964424,-0.262975051622703,-0.219696938626115,-0.856333793926812,0.579673946717159,-1.41280141357362,-0.245813710299571,-0.513250700183982,0.780275600861496,-0.994510110880308,-1.02657960981884,-0.138557444888355,-0.258107700018703,0.310175757681685,-0.343460998053135,0.0550600394793215,-0.363951392567359,0.25271265994043,-1.59867076115391,-1.92564020284891e-12,9.05941988094128e-13
16117016,2018,0.0546928121316395,0.607298697483936,0.864233421594125,3.42811686572433,6501,5122,6527,5070,6489,5022,6455,5018,6703,5164,6675,5152,6707,5146,6905,4800,6883,4812,6883,4786,6511,4430,6505,4484,6479,4426,6961,5762,7855,5150,7675,5006,7873,4844,7861,4094,7141,4256,7381,3392,6667,2744,-417.031108775661,490.000884032288,-394.690134742039,432.464034306749,-439.603926065245,385.483895350975,-475.938683796884,384.617802754385,-199.356724825213,514.421854427531,-230.140337728838,504.506171078422,-196.908490486063,494.99967189401,-21.8291875922136,109.686229170554,-43.897372182706,124.54610546516,-46.4683525143652,97.0631707682197,-474.888379642536,-242.456831875377,-475.890866960693,-184.783587428272,-509.109065474411,-243.520692189787,132.491097872587,1121.01731685839,1016.96431541448,385.709145664894,812.458568752625,251.295063485635,1005.73250168591,60.4762355405249,918.885176104845,-731.114120564295,173.83847733299,-488.677918268182,342.091451206533,-1425.6891051049,-476.708957583103,-2040.04532536692,0.41333926817652,-0.389748030282343,1.25084655317955,0.571447320192011,0.121250206014834,-0.656355399812132,-1.88633742372769,0.473923345016511,-0.414706376117998,0.182517699708994,1.60053970493952,-1.18959051628481,-3.07405373608311,-0.947460088634166,0.805681174677204,1.05199692399572,-0.0414703116509264,1.16892271765989,-0.124480998843244,-0.251041464452638,-1.99452789631564,-0.497544674978381,-0.251354058176551,2.33987150181096,-2.161921550089,-2.37001098654881,-1.22006816195716,0.472481220001649,-2.08873978790375,-2.53420220844728,-2.59033598209128,0.210348363795186,1.14905641499551,-0.0795815279088278,0.537811217990387,-0.567443779551527,0.093491556650243,1.19331893161168,-0.396304639434762,-2.0263002428434,-3.16524584320632e-13,-1.77635683940025e-14
16117016,2018,0.0463695582744609,0.746554746475512,0.852764203207305,3.38688378830719,9718,5106.5,9721,5077.5,9695,5055,9663.5,5055,9929.334,5161.667,9890.666,5151,9933.334,5140.333,10002.666,4888.333,9976,4903,9978.666,4872.333,9665.334,4674.333,9665.334,4731.667,9625.334,4671.667,10328,5684,11006,5198,10820,5018,11072,4532,10922,3920,10286,3956,10010,3410,9326,3296,-434.523143150528,351.115863170976,-426.566305248066,319.645755086752,-451.603352796566,290.685614579387,-486.309076228002,285.633089626515,-210.530549131984,445.794623581524,-251.422791353399,427.839798606261,-202.701550367847,422.931074252166,-85.8935025877828,156.405974420753,-117.625826540369,168.288457442201,-109.76959665472,134.928127634343,-423.230352005521,-133.479840237329,-432.426589010218,-70.3110165161228,-466.873491870065,-142.833061087585,144.92632138575,1085.23000612039,969.878944040027,658.519857878131,793.821481604146,430.367481405345,1149.42051118566,-64.6720519138432,1082.31850345366,-763.014321214478,375.819106606138,-825.363522055582,159.307962389997,-1471.19913731136,-576.016703720326,-1706.51277346844,0.968703013415992,0.612657489290415,0.373710458467649,-0.553401873487841,-1.0417185896958,-2.23789091379695,0.659572951864499,1.61218526681232,0.597043492220819,0.0149327414293268,2.34164987292361,1.73065116725169,0.752328717464422,-0.743819156228255,0.59302901325555,-0.509323889632869,0.810990140451848,-1.36377867856994,-0.308229774651723,0.352365453863846,0.666177972942102,0.222238151550789,1.82695745317262,0.751025098601914,0.91183944818025,-1.93904046004189,-1.01806610557247,1.46202944544074,-0.166267627947893,-0.390218918276977,0.110453528132343,0.665062948597117,-0.00349077421561528,-0.418402144769368,-0.789754959830565,-0.399772408917358,-0.697465463435822,1.85169207751134,-0.430653122273885,-1.47330522803632,-2.92832424975131e-12,-5.96855898038484e-13
16117017,2018,0.0578465365318235,0.607972636850251,0.62477334021992,3.49087334023496,1745,5708.667,1759.667,5682.667,1741.667,5655.333,1697,5649.333,2007,5804.667,1985.667,5784.667,2016.333,5794,2160.333,5478,2125.667,5499.333,2135,5460.667,1929.667,4778.667,1925.667,4821.333,1891,4778.667,2448,6289,3120,5983,2610,5497,3288,5215,3396,4411,2508,4657,2862,3829,2292,3175,-421.851981018707,527.031705294297,-412.000038832257,500.225660138129,-433.199559048705,477.182658805815,-476.299637630171,478.38480803563,-159.693732448561,577.397634373667,-182.912858085747,561.792347063425,-152.520991431517,565.890153613986,-65.1330081620216,245.361301878839,-94.5869080793672,270.835389708406,-91.7191368171628,232.889390989754,-390.46872004766,-379.529513019277,-387.68570037824,-338.626420542514,-426.980673114541,-373.584291207412,331.196132767266,966.931369747739,918.694376399133,574.662854061528,362.393813524445,194.164080780613,959.247762069701,-176.364565178596,937.609998459487,-952.160314045942,136.924924425516,-583.336836057252,343.88661593124,-1419.61856623486,-294.900678482129,-1949.52884820598,0.25848544616144,-1.12391216015343,-0.126206900344657,1.68939958655525,-1.66468373587336,1.40371676947578,1.75870078813188,0.142934396930097,-0.742642329474352,0.0178195692494363,2.06807292151957,-0.758455027338686,1.01453161428321,-2.55907540597457,0.727360747107041,0.899213722795638,1.28107518130783,1.64547865552617,-0.178147498633959,2.50355883291573,1.88744558455897,-0.631157961390879,0.340715511081422,-0.657551925655296,0.203849780105726,0.664023353574417,-0.325783587445452,-0.75679254699677,-0.0477825694866041,1.44256429102551,-3.61766495183823,0.0274273657757985,1.98795114812059,0.302496926973442,0.493169339109859,-0.0936258500197302,1.40455435988411,0.337564420646242,0.023472490008569,-1.01513125549317,-1.67532654415936e-13,-1.70130576293559e-12
16117017,2018,0.0579699512350644,0.584624418033336,0.851835592628984,3.76438930636961,5728,4490,5738,4452,5709,4428,5661,4425,6029,4538,6002,4531,6034,4520,6245,4183,6209,4207,6227,4161,5879,3623,5879,3683,5845,3619,6279,5081,7185,4829,7005,4583,7413,4421,7707,3149,6555,3329,6915,2591,6309,1721,-420.104330119055,510.030947367335,-418.502769664027,475.234944318288,-448.101257674904,459.825353627126,-490.263149371453,466.150511679155,-150.286833332654,495.66523356347,-174.99073591269,494.618519673242,-149.300107034416,479.133983153204,-29.0794477603599,147.804236725342,-55.8197821762403,175.300322013631,-48.7717813729519,132.082741484722,-450.44015518474,-269.520125373658,-439.283390941238,-217.515058518191,-480.653477352405,-266.664963426038,167.369661635496,919.824570924194,905.78776133035,532.936150054338,704.029827365585,353.185668677428,1027.54101852531,136.905991311845,1045.84244415485,-1020.26957081724,80.8154532603689,-650.044496775582,255.617654198094,-1356.64740455885,-431.406602572922,-1998.03755510376,0.415030027603679,-0.194144515504912,0.716649820692006,0.715523772736692,0.127587542928748,0.33197506670654,1.93361025356366,-0.390774707144507,-0.0882892509287785,-1.67938640592211,0.901057279161038,-1.00676222017683,-1.8086220447441,0.453332745302851,1.26510108090416,1.43417870150121,2.62043918778295,1.62771021690466,1.34506015571991,-0.80466984044355,0.848029226682464,0.0292007423054481,0.705188121759295,-0.182627190976961,0.616427406564993,-0.535454053109498,0.0307582389832027,-0.812190809558604,-0.273174632781581,-0.249123434549997,-2.05032648169811,-0.356282365648945,1.12798832160826,0.527544434468915,1.20290344528253,-0.320935265388884,2.20012751793208,-1.68268200475869,-0.0922392913024757,-1.23014508949179,-1.62270197279213e-12,-2.39808173319034e-13
16117017,2018,0.0516489655451621,0.608243831487629,0.910549170558221,3.66203389434154,9654,5477.333,9676.666,5440.667,9649.334,5411.333,9603.334,5402,9968.667,5598.667,9942.667,5585.333,9974.667,5577.333,10043.333,5223.333,10009.333,5246.667,10020.667,5208.667,9819,4620,9809,4654,9783,4622,10193,6198,10919,5844,10853,5616,11309,5316,11405,4284,10487,4458,10793,3744,10205,2760,-407.795474595218,485.117574298075,-394.59550229464,447.380852705181,-425.211398288732,426.276539839764,-468.736943629523,427.017129547977,-98.5656462857745,532.118604494893,-124.777599807572,525.238645213553,-97.3952935211077,511.598160475277,-105.954254293807,177.271734330641,-132.083376260109,205.199304338745,-129.41293912412,168.519135719328,-429.699841375423,-324.30960418787,-431.961529523771,-291.518674314879,-461.903887629064,-315.303676277817,224.38053983506,1030.0773044874,811.142447275419,564.382520553839,705.803056831692,371.082240424546,1058.82877673737,8.25264144492705,939.526653479302,-945.573721322883,142.905053555494,-604.526424941885,277.343829294924,-1312.32157533352,-451.836670380406,-2085.9787114953,0.413468591243462,-0.249001089383286,0.612937702183888,0.935577355879105,0.236742738128466,1.1568702022239,1.00590277249245,-0.600887960041386,0.588792439085568,-0.422321132581412,0.645325290193795,-0.186804834355123,0.271857270363336,-2.00610093233667,0.796818939422894,-1.02020753815313,0.254011945541214,1.03665695794321,0.762283573491197,-1.75161857140311,0.394840610567674,-0.550151863157612,-0.209709317379373,0.164348921068707,-0.426084941608883,1.03122696796572,-0.0955554708211818,-0.779359807756821,-0.674349250121056,-0.613898182163531,-1.69338626990246,-0.528210753851251,0.210620030926149,0.158432166122735,0.521536600152165,0.891567326705446,0.0294762766740713,0.464752884522185,0.509385192744807,-1.38770544219745,-1.62314606200198e-12,-1.83675297193986e-12
16117018,2018,0.0590867215209563,0.77126940914756,0.78983825005851,3.30973248505464,2820.667,4161.667,2842,4137.667,2818,4101.667,2759.333,4095.667,3010,4294,2984,4278,3015,4275,3089,4008,3057,4023,3062,3995,2893,3630,2887,3663,2852,3624,3085,4817,3717,4605,3593,4361,4025,4145,4237,3283,3777,3279,3737,2817,3097,2005,-349.81289719217,413.689223103276,-332.987243752289,381.175544330378,-369.62320870724,348.144166080483,-436.131354512204,358.00356572475,-103.423520170007,506.691702927148,-136.648134881482,496.320655253676,-103.239079821535,484.293107283832,-96.5183308386027,168.483623289446,-127.659593618288,194.051157889291,-130.004680483184,161.708366207921,-419.320965295481,-194.085128773189,-416.675496205164,-155.936725158082,-466.308654277747,-189.191191048766,126.438417101772,1063.48059036038,765.157542303469,651.610506036321,559.570325772288,416.863566166635,976.183082477975,56.7855550116467,968.151649382765,-955.23186210346,458.768506454112,-830.364558325954,284.723015998709,-1329.59094510881,-650.639379735695,-2046.90091914691,0.906708457424335,0.689279762246543,-0.7841320679923,1.54310610175707,0.204992923001763,-0.206368183483482,0.916145006601139,-0.282185103190561,0.135619012275739,-0.0666020106090776,0.483804839776732,0.164560042122634,0.542876849803523,-1.51742468352376,-0.573872479824581,-0.727255159471151,-0.39603266422994,0.0812533367019594,-1.10188839093421,-1.19928799567639,-0.470510028800847,0.490960353889425,-0.866104367926902,-1.03907117515043,0.525135940039577,0.234885376202318,-0.643611492672469,-0.0945407719415739,-0.395008511558247,0.930596871993046,-0.818060580101713,-1.14530721558248,-0.377829474948122,-1.22071864933644,-1.6237828601831,0.124794067673276,0.733125727023781,0.270304527179117,-0.815137140535832,-1.49479440327192,-3.22408766351145e-13,9.9475983006414e-13
16117018,2018,0.0647809810347393,0.449565025198044,0.903474185912458,3.42630009003216,6683,4362,6685,4331,6662.5,4297.5,6615,4293,6883,4418,6833,4416,6885,4395,7019,4151,6975,4172.333,6995,4132.333,6608.333,3804.333,6607,3855,6553.667,3796.333,7176,5063,7832,4531,7736,4287,8020,3959,7976,2953,7104,3577,7204,2711,6352,2347,-395.830294518923,383.141312899179,-391.482948790236,349.142191307144,-413.942265345323,310.694861658159,-465.938370789545,302.452837194016,-179.463038979646,458.647294957672,-234.385146846707,452.985317090433,-175.669222572451,433.457851797225,-11.2244645377392,174.034275768775,-61.1537510384136,194.481973248192,-36.3619083519662,151.817404393981,-439.468697434123,-236.133351570486,-444.442318869306,-180.430586257012,-499.113903255287,-248.725434238179,98.5631320318255,1189.20062990432,857.766463301565,648.74641856617,768.932966428073,373.408874544751,1104.37125293078,31.862349762633,1125.52433373498,-1078.99912427798,122.094097615137,-452.178902656901,292.134627061795,-1398.9074763578,-620.910541774499,-1858.6987177343,0.0602045956360838,0.429200494231705,0.269128125767249,-0.727784690087943,0.105874435864774,-0.661205092902719,0.664516998164203,0.163893968705175,-0.221894806583407,-1.18990871206144,1.52471382932315,-1.16778457361529,0.0661465324536283,-0.184845071033849,-1.93552785133253,-0.598898570289116,-0.847655472465625,0.942870185250152,-1.11757151725655,0.525483399098272,2.344452556287,1.58495291825018,1.06107326205746,1.13093631802345,0.791538764034471,-0.66623656352887,0.980903994594878,0.755442517126845,0.175916064576696,1.41770533478392,0.50039651941411,0.637479254480583,-3.24534509448942,-1.41413644352404,-1.15023135845149,-0.517189077955067,-1.37321649169493,0.103754215944897,-2.69268414642301,-1.7115691444134,-8.99058605341452e-13,-6.78568312650896e-13
16117018,2018,0.049767010888162,0.64006639694523,0.905639305264018,3.20291576270626,9856.333,4944.667,9877,4917.333,9860.333,4894,9815,4875.333,10062.667,5088.667,10032.667,5068,10065.333,5073.333,10251,4828.667,10211,4843.333,10237.667,4815.333,9999,4472,9980.333,4505.333,9979,4460,10208,5628,10776,5404,10756,5208,11052,5104,11296,4324,10700,4372,11032,3912,10560,2898,-424.807827051442,430.638110477848,-413.8782231935,390.654141540408,-443.080109214885,371.937734270574,-502.379829145135,371.341218281373,-128.378891578212,499.656314911554,-171.356996409755,489.924540959154,-132.27429948441,481.237149747141,-33.6831601818978,123.037323138527,-72.0170170346179,157.48038136981,-54.6481556194679,114.05264876443,-476.949718409109,-164.305636630613,-482.937816868871,-118.482897469008,-504.802935494082,-168.796646614992,277.16347464218,1040.07344938677,814.431024907668,533.301571432155,703.906876607429,322.16352299519,989.612020822526,72.3706553930839,913.191102531897,-913.261938137036,265.400720904676,-591.572085691262,431.586527465745,-1257.35679684158,-554.096768196754,-2184.09276128352,0.561997997675841,-0.210499157004926,0.201814201457614,1.51832020636502,1.14093588982574,-0.652614929963585,-0.653249754440295,-0.373201906945509,1.45933719259704,-0.65770631225875,0.322090952076249,-1.61124339506934,0.175351307840535,0.0637705976873087,-0.412161067162254,-0.0223789106310724,-0.624533739746787,1.11478866863866,0.0573578338954544,-0.66732395925913,0.136436532853161,-0.445644062903059,0.616025803018297,0.0491357701051667,-0.321578023603725,0.989337514205108,-0.794014126499027,-1.06115215896452,1.35976739411386,-2.5334315534823,-0.750257458876058,-0.35411342026808,-0.774288933991848,-2.16761981888631,0.479903950570054,0.246380767652728,-0.45539882191369,-1.0310211633781,0.161561970890755,-1.30592259696484,-3.75299791244288e-12,2.03215222427389e-12
16117019,2018,0.0537193934491061,0.275026959910718,0.791706641276747,3.36357200511421,2606,4187.333,2620.333,4158.667,2588.333,4141,2543.333,4142,2845,4273,2816,4254,2855,4253,2977,3958,2951,3968,2953,3938,2555,3544,2553,3588,2519,3550,3193,4854,3961,4362,3691,4080,4075,3870,4003,2826,2869,3690,2935,2364,2311,2070,-410.529087958213,359.786843505326,-393.350592611926,331.14741993997,-425.187928840593,310.239026475767,-472.021082801273,307.687806518357,-169.051406678436,467.859622426448,-197.665502212041,445.805635769749,-157.066131197875,447.87816455625,-6.77689538230006,151.117223494448,-34.5877734353822,159.43253333136,-30.1163899319906,128.423182322423,-412.18993849435,-312.681745502462,-417.778268063199,-267.126900951656,-450.07132734435,-309.32010958141,146.154742502918,1099.26169232679,983.331635671498,649.363960589127,725.309888111126,334.835059411949,1141.02618766995,147.288891222206,1149.51305605022,-943.133635522317,-97.6034494522277,-135.941522526275,76.7589117306826,-1508.34195082606,-548.098647332248,-1863.58119697999,-0.701023065926439,0.322556658646199,1.37715247170937,-0.697788635921986,-0.471830352373009,-0.434701206760471,1.02562642672808,0.251016116872201,-0.141763568359922,0.0212557215777247,1.8972058497301,-0.126479275781728,-0.915579571962053,0.481344221142484,0.475998490333454,2.37424690264622,-1.55271978468636,-0.241549636389053,0.117045586146478,-0.207464932569406,0.783253137089845,-0.539891816991377,-0.129698020358727,-1.18175904608795,0.544539763661354,0.0668485611989007,-1.59787579042653,0.185017829155102,-0.919117942064646,-0.0295103460025483,-1.05701242704773,0.0152326252777756,1.12728288574343,0.957787880808545,-0.0870246270117235,-0.151647395494917,-0.421441476129126,2.17792759025177,0.0947864567776253,-1.46067963807126,-1.47615253354161e-12,3.62376795237651e-13
16117019,2018,0.0662868273556864,0.306107384261708,0.838720403914902,3.0744097122954,6754.333,3871,6774.333,3850.333,6762.333,3823.667,6712.667,3814.667,6930,4028,6912,4007,6949,4019,7021,3766,6991,3778,6999,3752,6913,3236,6893,3290,6875,3230,7231,4616,7795,4412,7705,4148,7981,3986,8239,3236,7159,3542,7657,2444,7339,1874,-384.493616252592,382.795144499637,-369.555123212406,353.153062423893,-391.937005621994,327.892500710909,-449.753796769601,335.03538012914,-137.004022497515,495.448904971923,-164.050909974331,478.49245997373,-119.159918670144,479.005809821897,-126.727960023512,175.501941858359,-155.662150953962,199.029014598105,-155.777902257006,167.632529206565,-427.778599036613,-371.391558321755,-431.267593194038,-305.020897150083,-471.710528324161,-364.950209419184,396.629543366282,1039.95751039882,948.011682328278,621.448900149313,758.162589126871,361.469600900025,1006.63314417649,88.164122689768,1033.29888817428,-826.8571785342,-51.6115238941631,-118.717977240102,119.968670402791,-1499.62669505561,-426.213866892955,-2018.46236661115,-0.53771828751684,-0.289605456878705,1.93112376206277,0.285458464884082,0.0577768446453446,0.402726484019356,1.03434155578355,-0.41931066415184,0.709753911977404,2.3544152024681,1.53000669676682,1.15130355777768,1.22377466901498,-0.776786615519236,0.554854794156859,1.92215837242551,-1.0590319803527,0.290768217021061,-1.96773649433151,-0.206498766462326,-1.40868876261781,-0.167679712313062,0.760181764857502,-0.737491917345133,2.32799186074637,-0.638283947110359,-2.49656669111065,0.0111424283530909,0.285740728316984,0.142841346896586,-2.39607762281577,-1.2377237118388,1.29649556040885,0.676719722525624,-0.481388814821566,2.30805250127024,0.798589642116365,0.901912877852388,-0.939854758404708,-1.4630434143545,-4.02122779519232e-13,-6.3948846218409e-14
